merchant_id,date,daily_revenue,daily_transactions,unique_customers,avg_order_value,day_of_week,is_weekend,is_festival
m-029,2026-06-20,2474.55,9,6,274.95,Saturday,True,False
m-029,2026-06-21,607.21,4,3,151.8,Sunday,True,False
m-029,2026-06-22,1509.61,6,4,251.6,Monday,False,False
m-029,2026-06-23,185.1,2,1,92.55,Tuesday,False,False
m-029,2026-06-24,977.3,4,2,244.32,Wednesday,False,False
m-029,2026-06-25,504.03,3,2,168.01,Thursday,False,False
m-029,2026-06-26,2167.34,6,4,361.22,Friday,False,False
m-029,2026-06-27,2129.2,5,5,425.84,Saturday,True,False
m-029,2026-06-28,491.08,3,2,163.69,Sunday,True,False
m-029,2026-06-29,734.72,2,2,367.36,Monday,False,False
m-029,2026-06-30,631.83,1,1,631.83,Tuesday,False,False
m-029,2026-07-01,737.41,4,4,184.35,Wednesday,False,False
m-029,2026-07-02,504.03,3,2,168.01,Thursday,False,False
m-029,2026-07-03,292.54,2,2,146.27,Friday,False,False
m-029,2026-07-04,1225.64,5,2,245.13,Saturday,True,False
m-029,2026-07-05,606.08,3,2,202.03,Sunday,True,False
m-029,2026-07-06,3113.8,4,2,778.45,Monday,False,False
m-029,2026-07-07,710.57,3,2,236.86,Tuesday,False,False
m-029,2026-07-08,1183.52,2,2,591.76,Wednesday,False,False
m-029,2026-07-09,689.97,6,3,115.0,Thursday,False,False
m-029,2026-07-10,1080.79,4,3,270.2,Friday,False,False
m-029,2026-07-11,2716.16,7,6,388.02,Saturday,True,False
m-029,2026-07-12,2023.29,4,2,505.82,Sunday,True,False
m-029,2026-07-13,598.91,4,3,149.73,Monday,False,False
m-029,2026-07-14,470.96,3,3,156.99,Tuesday,False,False
m-029,2026-07-15,739.21,4,3,184.8,Wednesday,False,False
m-029,2026-07-16,714.47,4,3,178.62,Thursday,False,False
m-029,2026-07-17,692.99,3,3,231.0,Friday,False,False
m-029,2026-07-18,2572.44,6,3,428.74,Saturday,True,False
m-029,2026-07-19,1773.31,7,5,253.33,Sunday,True,False
m-029,2026-07-20,383.24,3,2,127.75,Monday,False,False
m-029,2026-07-21,499.53,4,3,124.88,Tuesday,False,False
m-029,2026-07-22,1503.64,5,3,300.73,Wednesday,False,False
m-029,2026-07-23,1065.44,3,0,355.15,Thursday,False,False
m-029,2026-07-24,824.03,2,2,412.02,Friday,False,False
m-029,2026-07-25,1688.71,4,4,422.18,Saturday,True,False
m-029,2026-07-26,1897.0,4,4,474.25,Sunday,True,False
m-029,2026-07-27,591.22,3,3,197.07,Monday,False,False
m-029,2026-07-28,348.24,4,2,87.06,Tuesday,False,False
m-029,2026-07-29,187.56,1,1,187.56,Wednesday,False,False
m-029,2026-07-30,617.01,2,2,308.5,Thursday,False,False
m-029,2026-07-31,661.46,5,4,132.29,Friday,False,False
m-029,2026-08-01,1291.14,6,5,215.19,Saturday,True,False
m-029,2026-08-02,2825.11,12,7,235.43,Sunday,True,False
m-029,2026-08-03,1375.99,5,4,275.2,Monday,False,False
m-029,2026-08-04,910.02,4,2,227.5,Tuesday,False,False
m-029,2026-08-05,1419.93,3,2,473.31,Wednesday,False,False
m-029,2026-08-06,235.15,2,2,117.58,Thursday,False,False
m-029,2026-08-07,848.48,2,2,424.24,Friday,False,False
m-029,2026-08-08,1101.44,4,4,275.36,Saturday,True,False
m-029,2026-08-09,216.93,2,2,108.46,Sunday,True,False
m-029,2026-08-10,627.48,5,5,125.5,Monday,False,False
m-029,2026-08-11,2516.04,6,5,419.34,Tuesday,False,False
m-029,2026-08-12,3068.4,5,3,613.68,Wednesday,False,False
m-029,2026-08-13,1085.04,5,4,217.01,Thursday,False,False
m-029,2026-08-14,1890.63,6,4,315.1,Friday,False,False
m-029,2026-08-15,2444.65,10,5,244.46,Saturday,True,True
m-029,2026-08-16,62.52,1,0,62.52,Sunday,True,False
m-029,2026-08-17,511.8,5,3,102.36,Monday,False,False
m-029,2026-08-18,780.86,6,3,130.14,Tuesday,False,False
m-029,2026-08-19,968.46,3,3,322.82,Wednesday,False,False
m-029,2026-08-20,831.59,3,3,277.2,Thursday,False,False
m-029,2026-08-21,1593.89,3,3,531.3,Friday,False,False
m-029,2026-08-22,589.64,1,1,589.64,Saturday,True,False
m-029,2026-08-23,1773.39,10,4,177.34,Sunday,True,False
m-029,2026-08-25,210.61,1,1,210.61,Tuesday,False,False
m-029,2026-08-26,886.55,3,2,295.52,Wednesday,False,False
m-029,2026-08-27,178.45,2,1,89.22,Thursday,False,False
m-029,2026-08-28,2272.36,7,6,324.62,Friday,False,True
m-029,2026-08-29,891.63,3,2,297.21,Saturday,True,False
m-029,2026-08-30,2295.1,5,3,459.02,Sunday,True,False
m-029,2026-08-31,1408.8,1,1,1408.8,Monday,False,False
m-029,2026-09-01,1439.98,6,6,240.0,Tuesday,False,False
m-029,2026-09-02,813.4,3,1,271.13,Wednesday,False,False
m-029,2026-09-03,1843.31,5,4,368.66,Thursday,False,False
m-029,2026-09-04,1054.42,6,2,175.74,Friday,False,False
m-029,2026-09-05,1210.82,6,2,201.8,Saturday,True,False
m-029,2026-09-06,1933.9,8,4,241.74,Sunday,True,False
m-029,2026-09-07,1838.9,4,2,459.72,Monday,False,False
m-029,2026-09-08,1955.62,10,7,195.56,Tuesday,False,False
m-029,2026-09-09,145.13,1,1,145.13,Wednesday,False,False
m-029,2026-09-10,676.82,5,5,135.36,Thursday,False,False
m-029,2026-09-11,659.27,3,2,219.76,Friday,False,False
m-029,2026-09-12,405.97,3,3,135.32,Saturday,True,False
m-029,2026-09-13,759.92,3,3,253.31,Sunday,True,False
m-029,2026-09-14,62.52,1,1,62.52,Monday,False,False
m-029,2026-09-15,1683.34,6,5,280.56,Tuesday,False,False
m-029,2026-09-16,1683.83,6,2,280.64,Wednesday,False,False
m-029,2026-09-17,990.46,3,3,330.15,Thursday,False,False
m-030,2025-09-18,376.1,1,1,376.1,Thursday,False,False
m-030,2025-09-19,522.59,2,2,261.3,Friday,False,False
m-030,2025-09-20,826.27,4,2,206.57,Saturday,True,False
m-030,2025-09-21,406.73,2,2,203.36,Sunday,True,False
m-030,2025-09-22,315.32,4,3,78.83,Monday,False,False
m-030,2025-09-23,1584.23,3,3,528.08,Tuesday,False,False
m-030,2025-09-24,1002.72,4,3,250.68,Wednesday,False,False
m-030,2025-09-25,732.23,5,4,146.45,Thursday,False,False
m-030,2025-09-26,649.32,2,1,324.66,Friday,False,False
m-030,2025-09-27,648.21,4,3,162.05,Saturday,True,False
m-030,2025-09-28,234.07,2,2,117.04,Sunday,True,False
m-030,2025-09-29,100.97,1,0,100.97,Monday,False,False
m-030,2025-09-30,1909.67,4,4,477.42,Tuesday,False,False
m-030,2025-10-01,479.97,3,3,159.99,Wednesday,False,False
m-030,2025-10-02,1299.42,5,3,259.88,Thursday,False,False
m-030,2025-10-03,670.86,6,5,111.81,Friday,False,False
m-030,2025-10-04,458.87,2,1,229.44,Saturday,True,False
m-030,2025-10-05,1023.6,1,0,1023.6,Sunday,True,False
m-030,2025-10-06,564.53,4,2,141.13,Monday,False,False
m-030,2025-10-07,1259.65,4,2,314.91,Tuesday,False,False
m-030,2025-10-08,3553.11,7,5,507.59,Wednesday,False,False
m-030,2025-10-09,564.65,3,3,188.22,Thursday,False,False
m-030,2025-10-10,1220.66,3,3,406.89,Friday,False,False
m-030,2025-10-11,193.59,3,2,64.53,Saturday,True,False
m-030,2025-10-12,1372.01,4,3,343.0,Sunday,True,False
m-030,2025-10-13,376.1,1,1,376.1,Monday,False,False
m-030,2025-10-14,1344.39,6,4,224.06,Tuesday,False,False
m-030,2025-10-15,27.38,1,1,27.38,Wednesday,False,False
m-030,2025-10-16,782.83,3,2,260.94,Thursday,False,False
m-030,2025-10-17,1580.3,7,7,225.76,Friday,False,False
m-030,2025-10-18,1768.45,5,3,353.69,Saturday,True,False
m-030,2025-10-19,569.28,4,2,142.32,Sunday,True,False
m-030,2025-10-20,1578.65,3,2,526.22,Monday,False,True
m-030,2025-10-21,2512.91,9,4,279.21,Tuesday,False,True
m-030,2025-10-22,2461.33,6,6,410.22,Wednesday,False,True
m-030,2025-10-23,1634.11,7,4,233.44,Thursday,False,False
m-030,2025-10-24,1886.36,4,3,471.59,Friday,False,False
m-030,2025-10-25,1321.41,6,5,220.24,Saturday,True,False
m-030,2025-10-26,3139.08,9,6,348.79,Sunday,True,False
m-030,2025-10-27,384.04,3,2,128.01,Monday,False,False
m-030,2025-10-29,1971.22,6,5,328.54,Wednesday,False,False
m-030,2025-10-30,1885.01,5,3,377.0,Thursday,False,False
m-030,2025-10-31,2345.15,8,6,293.14,Friday,False,False
m-030,2025-11-01,1859.03,8,5,232.38,Saturday,True,False
m-030,2025-11-02,149.8,2,2,74.9,Sunday,True,False
m-030,2025-11-03,536.85,1,0,536.85,Monday,False,False
m-030,2025-11-04,2006.95,7,6,286.71,Tuesday,False,False
m-030,2025-11-05,582.84,2,2,291.42,Wednesday,False,False
m-030,2025-11-06,92.62,2,2,46.31,Thursday,False,False
m-030,2025-11-07,282.54,4,3,70.63,Friday,False,False
m-030,2025-11-08,27.38,1,0,27.38,Saturday,True,False
m-030,2025-11-09,1754.5,8,4,219.31,Sunday,True,False
m-030,2025-11-10,389.08,2,2,194.54,Monday,False,False
m-030,2025-11-11,201.94,1,1,201.94,Tuesday,False,False
m-030,2025-11-12,3276.58,6,2,546.1,Wednesday,False,False
m-030,2025-11-13,376.1,1,0,376.1,Thursday,False,False
m-030,2025-11-14,853.17,3,3,284.39,Friday,False,False
m-030,2025-11-15,2195.15,3,1,731.72,Saturday,True,False
m-030,2025-11-16,279.92,2,1,139.96,Sunday,True,False
m-030,2025-11-17,330.29,2,1,165.14,Monday,False,False
m-030,2025-11-18,48.83,1,1,48.83,Tuesday,False,False
m-030,2025-11-19,656.56,3,3,218.85,Wednesday,False,False
m-030,2025-11-20,100.97,1,1,100.97,Thursday,False,False
m-030,2025-11-21,1531.78,2,1,765.89,Friday,False,False
m-030,2025-11-22,431.26,3,3,143.75,Saturday,True,False
m-030,2025-11-23,1229.27,3,2,409.76,Sunday,True,False
m-030,2025-11-24,735.78,5,4,147.16,Monday,False,False
m-030,2025-11-25,419.89,2,2,209.95,Tuesday,False,False
m-030,2025-11-26,1842.49,5,3,368.5,Wednesday,False,False
m-030,2025-11-27,2466.55,3,3,822.18,Thursday,False,False
m-030,2025-11-28,3122.39,6,4,520.4,Friday,False,False
m-030,2025-11-29,417.35,5,4,83.47,Saturday,True,False
m-030,2025-11-30,2195.79,5,4,439.16,Sunday,True,False
m-030,2025-12-01,686.3,5,3,137.26,Monday,False,False
m-030,2025-12-02,1076.03,3,1,358.68,Tuesday,False,False
m-030,2025-12-03,2384.9,5,1,476.98,Wednesday,False,False
m-030,2025-12-04,223.99,2,1,112.0,Thursday,False,False
m-030,2025-12-05,725.82,5,4,145.16,Friday,False,False
m-030,2025-12-06,2622.76,7,3,374.68,Saturday,True,False
m-030,2025-12-07,883.57,2,1,441.78,Sunday,True,False
m-030,2025-12-08,87.58,1,1,87.58,Monday,False,False
m-030,2025-12-09,2047.2,2,1,1023.6,Tuesday,False,False
m-030,2025-12-10,100.97,1,1,100.97,Wednesday,False,False
m-030,2025-12-11,635.4,3,0,211.8,Thursday,False,False
m-030,2025-12-12,1752.73,4,3,438.18,Friday,False,False
m-030,2025-12-13,756.99,3,2,252.33,Saturday,True,False
m-030,2025-12-14,357.9,1,1,357.9,Sunday,True,False
m-030,2025-12-15,779.58,2,2,389.79,Monday,False,False
m-030,2025-12-16,100.97,1,1,100.97,Tuesday,False,False
m-030,2025-12-17,777.79,3,1,259.26,Wednesday,False,False
m-030,2025-12-19,568.03,3,3,189.34,Friday,False,False
m-030,2025-12-20,15397.79,3,2,5132.6,Saturday,True,False
m-030,2025-12-21,872.06,4,3,218.02,Sunday,True,False
m-030,2025-12-22,805.58,3,3,268.53,Monday,False,False
m-030,2025-12-23,1367.21,6,3,227.87,Tuesday,False,False
m-030,2025-12-24,2779.37,6,3,463.23,Wednesday,False,False
m-030,2025-12-25,276.13,2,1,138.06,Thursday,False,True
m-030,2025-12-26,195.32,1,1,195.32,Friday,False,False
m-030,2025-12-27,658.92,5,5,131.78,Saturday,True,False
m-030,2025-12-28,832.96,5,4,166.59,Sunday,True,False
m-030,2025-12-29,250.77,3,3,83.59,Monday,False,False
m-030,2025-12-30,1833.2,3,1,611.07,Tuesday,False,False
m-030,2025-12-31,6320.24,14,10,451.45,Wednesday,False,True
m-030,2026-01-01,2719.93,5,3,543.99,Thursday,False,True
m-030,2026-01-02,222.7,2,2,111.35,Friday,False,False
m-030,2026-01-03,1220.44,2,1,610.22,Saturday,True,False
m-030,2026-01-04,582.84,1,1,582.84,Sunday,True,False
m-030,2026-01-05,694.9,3,1,231.63,Monday,False,False
m-030,2026-01-06,178.95,1,1,178.95,Tuesday,False,False
m-030,2026-01-07,566.56,2,2,283.28,Wednesday,False,False
m-030,2026-01-08,222.74,2,2,111.37,Thursday,False,False
m-030,2026-01-09,637.6,2,1,318.8,Friday,False,False
m-030,2026-01-10,610.21,4,3,152.55,Saturday,True,False
m-030,2026-01-11,1497.36,3,3,499.12,Sunday,True,False
m-030,2026-01-12,291.42,1,1,291.42,Monday,False,False
m-030,2026-01-13,801.03,3,1,267.01,Tuesday,False,False
m-030,2026-01-14,430.86,2,0,215.43,Wednesday,False,True
m-030,2026-01-15,2678.85,7,7,382.69,Thursday,False,False
m-030,2026-01-16,1653.24,5,3,330.65,Friday,False,False
m-030,2026-01-17,131.37,2,1,65.68,Saturday,True,False
m-030,2026-01-18,2683.73,6,3,447.29,Sunday,True,False
m-030,2026-01-19,585.33,4,3,146.33,Monday,False,False
m-030,2026-01-20,740.43,4,4,185.11,Tuesday,False,False
m-030,2026-01-21,954.14,2,0,477.07,Wednesday,False,False
m-030,2026-01-22,48.83,1,1,48.83,Thursday,False,False
m-030,2026-01-23,1294.4,6,5,215.73,Friday,False,False
m-030,2026-01-24,2605.9,6,4,434.32,Saturday,True,False
m-030,2026-01-25,1659.11,9,6,184.35,Sunday,True,False
m-030,2026-01-26,376.1,1,1,376.1,Monday,False,False
m-030,2026-01-27,87.58,1,0,87.58,Tuesday,False,False
m-030,2026-01-28,650.69,6,4,108.45,Wednesday,False,False
m-030,2026-01-29,1072.43,3,3,357.48,Thursday,False,False
m-030,2026-01-30,765.18,4,3,191.3,Friday,False,False
m-030,2026-01-31,1856.5,7,5,265.21,Saturday,True,False
m-030,2026-02-01,1299.19,3,1,433.06,Sunday,True,False
m-030,2026-02-02,1683.89,3,3,561.3,Monday,False,False
m-030,2026-02-03,1719.53,9,7,191.06,Tuesday,False,False
m-030,2026-02-04,703.48,4,3,175.87,Wednesday,False,False
m-030,2026-02-05,1781.55,4,3,445.39,Thursday,False,False
m-030,2026-02-06,325.44,2,1,162.72,Friday,False,False
m-030,2026-02-07,1250.36,2,1,625.18,Saturday,True,False
m-030,2026-02-08,2033.15,5,4,406.63,Sunday,True,False
m-030,2026-02-09,660.58,5,2,132.12,Monday,False,False
m-030,2026-02-10,2100.05,5,5,420.01,Tuesday,False,False
m-030,2026-02-11,2311.09,8,5,288.89,Wednesday,False,False
m-030,2026-02-12,1301.75,4,3,325.44,Thursday,False,False
m-030,2026-02-14,840.06,4,2,210.02,Saturday,True,False
m-030,2026-02-15,1762.39,5,5,352.48,Sunday,True,False
m-030,2026-02-16,1225.96,2,1,612.98,Monday,False,False
m-030,2026-02-17,859.93,5,3,171.99,Tuesday,False,False
m-030,2026-02-19,485.01,4,2,121.25,Thursday,False,False
m-030,2026-02-20,265.25,3,3,88.42,Friday,False,False
m-030,2026-02-21,3699.38,10,8,369.94,Saturday,True,False
m-030,2026-02-22,1814.95,6,4,302.49,Sunday,True,False
m-030,2026-02-23,582.84,2,2,291.42,Monday,False,False
m-030,2026-02-24,1023.6,1,1,1023.6,Tuesday,False,False
m-030,2026-02-25,109.52,1,1,109.52,Wednesday,False,False
m-030,2026-02-26,1785.35,6,6,297.56,Thursday,False,False
m-030,2026-02-27,1770.1,5,4,354.02,Friday,False,False
m-030,2026-02-28,944.83,5,3,188.97,Saturday,True,False
m-030,2026-03-01,4336.38,8,6,542.05,Sunday,True,False
m-030,2026-03-02,1695.78,5,4,339.16,Monday,False,False
m-030,2026-03-03,278.15,4,4,69.54,Tuesday,False,False
m-030,2026-03-04,2016.94,9,4,224.1,Wednesday,False,True
m-030,2026-03-05,1367.45,4,2,341.86,Thursday,False,False
m-030,2026-03-06,511.8,1,1,511.8,Friday,False,False
m-030,2026-03-07,938.33,4,3,234.58,Saturday,True,False
m-030,2026-03-08,801.03,2,1,400.52,Sunday,True,False
m-030,2026-03-09,1098.9,4,3,274.73,Monday,False,False
m-030,2026-03-10,100.97,1,0,100.97,Tuesday,False,False
m-030,2026-03-11,1603.46,6,5,267.24,Wednesday,False,False
m-030,2026-03-12,564.23,2,2,282.12,Thursday,False,False
m-030,2026-03-13,2951.16,4,2,737.79,Friday,False,False
m-030,2026-03-14,2433.43,7,6,347.63,Saturday,True,False
m-030,2026-03-15,1163.48,5,4,232.7,Sunday,True,False
m-030,2026-03-16,536.85,1,1,536.85,Monday,False,False
m-030,2026-03-17,2096.03,2,2,1048.02,Tuesday,False,False
m-030,2026-03-18,1172.09,4,2,293.02,Wednesday,False,False
m-030,2026-03-19,915.28,3,2,305.09,Thursday,False,False
m-030,2026-03-20,3510.59,6,5,585.1,Friday,False,True
m-030,2026-03-21,3293.22,8,5,411.65,Saturday,True,False
m-030,2026-03-22,555.05,2,2,277.52,Sunday,True,False
m-030,2026-03-23,907.93,3,2,302.64,Monday,False,False
m-030,2026-03-24,109.52,1,1,109.52,Tuesday,False,False
m-030,2026-03-25,376.1,1,0,376.1,Wednesday,False,False
m-030,2026-03-26,846.47,3,3,282.16,Thursday,False,False
m-030,2026-03-27,734.0,2,1,367.0,Friday,False,False
m-030,2026-03-28,3510.7,10,7,351.07,Saturday,True,False
m-030,2026-03-29,82.14,1,1,82.14,Sunday,True,False
m-030,2026-03-30,2524.27,3,1,841.42,Monday,False,False
m-030,2026-03-31,2018.34,5,3,403.67,Tuesday,False,False
m-030,2026-04-01,100.97,1,0,100.97,Wednesday,False,False
m-030,2026-04-02,291.42,1,1,291.42,Thursday,False,False
m-030,2026-04-03,1621.24,3,2,540.41,Friday,False,False
m-030,2026-04-04,48.83,1,1,48.83,Saturday,True,False
m-030,2026-04-05,1317.34,4,2,329.34,Sunday,True,False
m-030,2026-04-06,1624.8,6,6,270.8,Monday,False,False
m-030,2026-04-07,1277.34,5,3,255.47,Tuesday,False,False
m-030,2026-04-08,760.14,4,2,190.04,Wednesday,False,False
m-030,2026-04-09,419.77,3,2,139.92,Thursday,False,False
m-030,2026-04-10,1895.66,4,2,473.92,Friday,False,False
m-030,2026-04-11,511.8,1,1,511.8,Saturday,True,False
m-030,2026-04-12,291.42,1,1,291.42,Sunday,True,False
m-030,2026-04-13,48.83,1,1,48.83,Monday,False,False
m-030,2026-04-14,128.35,2,2,64.18,Tuesday,False,False
m-030,2026-04-15,1344.22,5,4,268.84,Wednesday,False,False
m-030,2026-04-16,1452.3,4,4,363.08,Thursday,False,False
m-030,2026-04-17,2191.96,4,4,547.99,Friday,False,False
m-030,2026-04-18,7545.08,8,5,943.14,Saturday,True,False
m-030,2026-04-19,201.94,1,0,201.94,Sunday,True,False
m-030,2026-04-20,71.17,2,2,35.58,Monday,False,False
m-030,2026-04-21,3287.92,7,3,469.7,Tuesday,False,False
m-030,2026-04-22,1856.15,7,5,265.16,Wednesday,False,False
m-030,2026-04-23,1836.34,5,3,367.27,Thursday,False,False
m-030,2026-04-24,1295.89,6,4,215.98,Friday,False,False
m-030,2026-04-25,734.0,2,1,367.0,Saturday,True,False
m-030,2026-04-26,1751.36,3,3,583.79,Sunday,True,False
m-030,2026-04-27,2949.43,8,7,368.68,Monday,False,False
m-030,2026-04-28,403.48,2,0,201.74,Tuesday,False,False
m-030,2026-04-30,869.7,2,1,434.85,Thursday,False,False
m-030,2026-05-01,376.1,1,1,376.1,Friday,False,False
m-030,2026-05-02,3518.35,6,2,586.39,Saturday,True,False
m-030,2026-05-03,588.72,5,2,117.74,Sunday,True,False
m-030,2026-05-04,1539.58,6,6,256.6,Monday,False,False
m-030,2026-05-05,1179.32,3,2,393.11,Tuesday,False,False
m-030,2026-05-06,727.67,5,5,145.53,Wednesday,False,False
m-030,2026-05-07,560.63,2,2,280.32,Thursday,False,False
m-030,2026-05-09,422.79,3,2,140.93,Saturday,True,False
m-030,2026-05-10,1402.6,4,1,350.65,Sunday,True,False
m-030,2026-05-11,857.8,4,2,214.45,Monday,False,False
m-030,2026-05-12,694.9,3,2,231.63,Tuesday,False,False
m-030,2026-05-13,43.79,1,1,43.79,Wednesday,False,False
m-030,2026-05-14,714.45,5,3,142.89,Thursday,False,False
m-030,2026-05-15,715.8,1,1,715.8,Friday,False,False
m-030,2026-05-16,2779.89,11,8,252.72,Saturday,True,False
m-030,2026-05-17,2457.2,7,6,351.03,Sunday,True,False
m-030,2026-05-18,1168.36,3,3,389.45,Monday,False,False
m-030,2026-05-19,1666.05,5,4,333.21,Tuesday,False,False
m-030,2026-05-20,401.69,2,2,200.84,Wednesday,False,False
m-030,2026-05-21,191.17,3,2,63.72,Thursday,False,False
m-030,2026-05-22,1413.44,3,2,471.15,Friday,False,False
m-030,2026-05-23,873.85,4,2,218.46,Saturday,True,False
m-030,2026-05-24,152.42,3,2,50.81,Sunday,True,False
m-030,2026-05-25,424.93,2,1,212.46,Monday,False,False
m-030,2026-05-26,155.73,2,1,77.86,Tuesday,False,False
m-030,2026-05-27,422.79,2,0,211.4,Wednesday,False,False
m-030,2026-05-28,43.79,1,1,43.79,Thursday,False,False
m-030,2026-05-29,468.72,3,2,156.24,Friday,False,False
m-030,2026-05-30,1551.09,4,2,387.77,Saturday,True,False
m-030,2026-05-31,1938.57,5,3,387.71,Sunday,True,False
m-030,2026-06-01,1378.71,5,3,275.74,Monday,False,False
m-030,2026-06-02,917.74,2,0,458.87,Tuesday,False,False
m-030,2026-06-03,1410.49,5,4,282.1,Wednesday,False,False
m-030,2026-06-04,1535.4,1,1,1535.4,Thursday,False,False
m-030,2026-06-05,266.53,3,1,88.84,Friday,False,False
m-030,2026-06-06,542.19,3,2,180.73,Saturday,True,False
m-030,2026-06-07,2924.69,6,6,487.45,Sunday,True,False
m-030,2026-06-08,158.35,2,2,79.18,Monday,False,False
m-030,2026-06-09,2984.64,5,4,596.93,Tuesday,False,False
m-030,2026-06-11,988.87,3,2,329.62,Thursday,False,False
m-030,2026-06-12,131.37,1,1,131.37,Friday,False,False
m-030,2026-06-13,730.22,6,6,121.7,Saturday,True,False
m-030,2026-06-14,1948.29,6,2,324.71,Sunday,True,False
m-030,2026-06-15,847.6,5,4,169.52,Monday,False,False
m-030,2026-06-16,376.1,1,0,376.1,Tuesday,False,False
m-030,2026-06-17,2171.92,3,1,723.97,Wednesday,False,False
m-030,2026-06-18,1796.4,8,6,224.55,Thursday,False,False
m-030,2026-06-19,945.43,3,2,315.14,Friday,False,False
m-030,2026-06-20,1539.95,5,3,307.99,Saturday,True,False
m-030,2026-06-21,1938.0,12,8,161.5,Sunday,True,False
m-030,2026-06-22,1078.36,2,1,539.18,Monday,False,False
m-030,2026-06-23,1714.35,2,0,857.18,Tuesday,False,False
m-030,2026-06-24,1801.93,3,1,600.64,Wednesday,False,False
m-030,2026-06-25,735.98,6,5,122.66,Thursday,False,False
m-030,2026-06-26,227.78,2,0,113.89,Friday,False,False
m-030,2026-06-27,1411.24,5,5,282.25,Saturday,True,False
m-030,2026-06-28,419.77,3,3,139.92,Sunday,True,False
m-030,2026-06-29,2798.68,6,5,466.45,Monday,False,False
m-030,2026-06-30,401.69,2,2,200.84,Tuesday,False,False
m-030,2026-07-01,71.17,2,2,35.58,Wednesday,False,False
m-030,2026-07-02,178.95,1,1,178.95,Thursday,False,False
m-030,2026-07-03,7979.96,5,5,1595.99,Friday,False,False
m-030,2026-07-04,595.05,3,3,198.35,Saturday,True,False
m-030,2026-07-05,1712.58,4,2,428.15,Sunday,True,False
m-030,2026-07-06,1579.19,2,0,789.6,Monday,False,False
m-030,2026-07-07,222.74,2,2,111.37,Tuesday,False,False
m-030,2026-07-08,1087.41,3,3,362.47,Wednesday,False,False
m-030,2026-07-09,1099.98,5,5,220.0,Thursday,False,False
m-030,2026-07-10,222.74,2,0,111.37,Friday,False,False
m-030,2026-07-11,76.21,2,2,38.1,Saturday,True,False
m-030,2026-07-12,1032.66,4,3,258.17,Sunday,True,False
m-030,2026-07-13,82.14,2,1,41.07,Monday,False,False
m-030,2026-07-15,401.69,3,2,133.9,Wednesday,False,False
m-030,2026-07-16,376.1,1,1,376.1,Thursday,False,False
m-030,2026-07-17,1080.68,4,4,270.17,Friday,False,False
m-030,2026-07-18,357.9,2,2,178.95,Saturday,True,False
m-030,2026-07-19,1120.59,5,2,224.12,Sunday,True,False
m-030,2026-07-20,874.26,1,0,874.26,Monday,False,False
m-030,2026-07-21,1167.82,4,3,291.96,Tuesday,False,False
m-030,2026-07-23,403.88,2,2,201.94,Thursday,False,False
m-030,2026-07-24,520.86,3,1,173.62,Friday,False,False
m-030,2026-07-25,4328.04,9,3,480.89,Saturday,True,False
