customer_id,merchant_id,recency_days,frequency,monetary_value,avg_ticket_size,tenure_days,rfm_segment,churn_risk_score
cust-05198,m-018,9,14,1503.46,107.39,347,RETURNING,4.59
cust-05199,m-028,37,9,1858.49,206.5,351,AT_RISK,13.51
cust-05200,m-017,9,6,1360.24,226.71,238,RETURNING,8.05
cust-05201,m-030,76,6,1183.94,197.32,272,INACTIVE,32.12
cust-05202,m-005,2,10,1648.24,164.82,347,RETURNING,3.3
cust-05203,m-002,34,5,3767.51,753.5,320,AT_RISK,15.59
cust-05204,m-032,30,7,7816.13,1116.59,347,RETURNING,12.37
cust-05205,m-042,67,12,1429.55,119.13,343,INACTIVE,21.78
cust-05206,m-038,54,10,1180.46,118.05,349,AT_RISK,18.16
cust-05207,m-015,68,7,832.07,118.87,338,INACTIVE,23.81
cust-05208,m-016,134,7,1457.8,208.26,362,INACTIVE,40.66
cust-05209,m-017,38,4,622.73,155.68,168,AT_RISK,28.49
cust-05210,m-032,11,10,12538.07,1253.81,345,RETURNING,5.91
cust-05211,m-012,25,10,2796.48,279.65,361,RETURNING,9.63
cust-05212,m-002,8,8,13060.44,1632.56,305,RETURNING,5.95
cust-05213,m-043,8,11,9695.55,881.41,364,RETURNING,4.69
cust-05214,m-001,64,7,569.58,81.37,329,INACTIVE,23.14
cust-05215,m-010,22,8,1084.29,135.54,361,RETURNING,9.41
cust-05216,m-023,3,9,1960.91,217.88,363,RETURNING,3.82
cust-05217,m-020,17,13,1408.39,108.34,347,RETURNING,7.03
cust-05219,m-047,187,4,484.86,121.22,340,INACTIVE,60.84
cust-05220,m-033,40,8,13034.22,1629.28,341,AT_RISK,15.03
cust-05221,m-003,33,6,3042.58,507.1,359,AT_RISK,13.45
cust-05222,m-034,11,10,885.49,88.55,322,RETURNING,6.13
cust-05223,m-034,24,15,2172.06,144.8,352,RETURNING,8.67
cust-05224,m-003,20,6,3028.83,504.8,334,RETURNING,10.26
cust-05226,m-031,151,9,926.57,102.95,361,INACTIVE,44.71
cust-05227,m-044,48,8,2706.84,338.35,175,AT_RISK,30.61
cust-05228,m-014,38,12,11260.07,938.34,324,AT_RISK,14.0
cust-05229,m-047,109,5,398.77,79.75,341,INACTIVE,36.87
cust-05230,m-034,63,10,752.04,75.2,343,INACTIVE,21.04
cust-05231,m-017,46,4,1311.62,327.9,256,AT_RISK,23.9
cust-05232,m-006,28,7,979.14,139.88,256,RETURNING,14.64
cust-05233,m-025,19,11,10277.0,934.27,351,RETURNING,7.9
cust-05234,m-036,54,6,445.31,74.22,336,AT_RISK,20.31
cust-05235,m-028,35,10,5883.39,588.34,309,AT_RISK,14.02
cust-05236,m-020,19,14,3286.64,234.76,356,RETURNING,7.32
cust-05237,m-038,187,4,317.18,79.3,340,INACTIVE,60.84
cust-05238,m-023,29,11,3438.32,312.57,340,RETURNING,11.0
cust-05239,m-031,22,10,1192.54,119.25,363,RETURNING,8.77
cust-05240,m-045,36,10,945.19,94.52,298,AT_RISK,14.77
cust-05241,m-024,18,9,2623.17,291.46,347,RETURNING,8.17
cust-05242,m-017,24,7,4614.54,659.22,277,RETURNING,12.38
cust-05243,m-002,18,10,10233.19,1023.32,329,RETURNING,8.18
cust-05245,m-032,31,12,13648.66,1137.39,329,AT_RISK,11.7
cust-05246,m-009,1,4,309.39,77.35,350,RETURNING,6.28
cust-05248,m-002,36,9,11169.93,1241.1,358,AT_RISK,13.03
cust-05249,m-020,30,5,527.72,105.54,331,RETURNING,14.04
cust-05250,m-029,43,9,3367.39,374.15,360,AT_RISK,14.91
cust-05252,m-007,51,8,5435.66,679.46,260,AT_RISK,22.87
cust-05253,m-010,181,4,869.0,217.25,304,INACTIVE,65.34
cust-05254,m-009,16,8,725.58,90.7,335,RETURNING,8.1
cust-05255,m-025,89,8,9380.0,1172.5,210,INACTIVE,45.51
cust-05256,m-043,44,4,3766.53,941.63,266,AT_RISK,22.48
cust-05257,m-041,22,11,2747.02,249.73,347,RETURNING,8.82
cust-05258,m-028,2,8,4144.56,518.07,321,RETURNING,3.95
cust-05259,m-009,67,6,655.0,109.17,245,INACTIVE,31.52
cust-05260,m-040,28,11,4406.49,400.59,316,RETURNING,11.33
cust-05261,m-021,47,6,1330.86,221.81,320,AT_RISK,18.93
cust-05262,m-020,23,13,1449.55,111.5,364,RETURNING,8.44
cust-05263,m-036,32,15,2011.64,134.11,325,AT_RISK,11.69
cust-05264,m-005,58,10,3651.49,365.15,360,AT_RISK,18.79
cust-05265,m-003,5,7,1525.09,217.87,363,RETURNING,5.12
cust-05266,m-010,73,6,1156.65,192.78,255,INACTIVE,32.8
cust-05267,m-039,6,12,1726.47,143.87,329,RETURNING,4.13
cust-05268,m-002,19,9,8675.59,963.95,266,RETURNING,10.12
cust-05269,m-008,14,13,13514.22,1039.56,329,RETURNING,6.39
cust-05270,m-043,21,11,7908.54,718.96,353,RETURNING,8.43
cust-05271,m-036,29,13,1605.33,123.49,359,RETURNING,10.2
cust-05272,m-006,34,10,1865.92,186.59,352,AT_RISK,12.36
cust-05273,m-036,4,4,386.05,96.51,107,RETURNING,9.7
cust-05274,m-046,27,10,6433.15,643.31,334,RETURNING,10.79
cust-05275,m-001,2,7,1144.39,163.48,324,RETURNING,4.37
cust-05276,m-001,4,13,956.37,73.57,348,RETURNING,3.29
cust-05277,m-019,17,13,844.11,64.93,250,RETURNING,8.92
cust-05278,m-013,18,12,11637.48,969.79,363,RETURNING,7.25
cust-05279,m-031,25,12,1518.98,126.58,356,RETURNING,9.31
cust-05280,m-018,44,10,927.98,92.8,331,AT_RISK,15.98
cust-05281,m-029,13,9,3388.45,376.49,333,RETURNING,6.89
cust-05282,m-001,30,10,1432.51,143.25,327,RETURNING,11.87
cust-05284,m-005,63,11,4152.27,377.48,359,INACTIVE,20.0
cust-05285,m-023,50,13,4315.35,331.95,353,AT_RISK,16.27
cust-05286,m-026,74,6,876.15,146.02,275,INACTIVE,31.1
cust-05287,m-039,0,8,1425.99,178.25,358,RETURNING,3.33
cust-05288,m-021,8,9,1657.44,184.16,326,RETURNING,5.45
cust-05289,m-018,51,6,539.11,89.85,236,AT_RISK,25.8
cust-05290,m-036,59,10,1766.84,176.68,355,AT_RISK,19.3
cust-05291,m-033,5,11,15829.71,1439.06,341,RETURNING,3.96
cust-05292,m-007,102,6,6945.37,1157.56,331,INACTIVE,35.01
cust-05293,m-032,181,7,9361.15,1337.31,361,INACTIVE,53.75
cust-05294,m-013,41,6,8525.38,1420.9,264,AT_RISK,19.76
cust-05295,m-029,7,12,2268.02,189.0,357,RETURNING,4.26
cust-05296,m-040,2,6,2473.16,412.19,301,RETURNING,4.95
cust-05297,m-023,25,10,2467.02,246.7,262,RETURNING,12.23
cust-05298,m-015,96,7,594.37,84.91,259,INACTIVE,40.67
cust-05299,m-027,51,4,1649.9,412.48,353,AT_RISK,20.41
cust-05301,m-001,16,9,1163.24,129.25,248,RETURNING,9.43
cust-05302,m-041,1,7,3222.24,460.32,313,RETURNING,4.07
cust-05303,m-042,43,8,749.36,93.67,306,AT_RISK,17.34
cust-05305,m-047,10,9,1329.33,147.7,362,RETURNING,5.75
cust-05306,m-022,8,9,13100.59,1455.62,283,RETURNING,5.82
cust-05307,m-025,54,6,7449.64,1241.61,320,AT_RISK,21.11
cust-05308,m-018,42,7,700.57,100.08,316,AT_RISK,17.0
cust-05309,m-029,35,13,4668.98,359.15,338,AT_RISK,12.47
cust-05310,m-007,18,7,10230.81,1461.54,337,RETURNING,9.08
cust-05311,m-008,78,7,5286.49,755.21,323,INACTIVE,27.82
cust-05312,m-038,112,6,688.21,114.7,308,INACTIVE,40.53
cust-05313,m-026,53,8,802.91,100.36,286,AT_RISK,21.8
cust-05314,m-019,55,12,1314.31,109.53,344,AT_RISK,18.25
cust-05315,m-015,21,11,1871.03,170.09,360,RETURNING,8.32
cust-05316,m-045,49,9,882.02,98.0,355,AT_RISK,16.76
cust-05317,m-024,5,8,5038.86,629.86,291,RETURNING,5.05
cust-05318,m-012,192,6,1690.62,281.77,354,INACTIVE,58.37
cust-05319,m-043,36,5,3474.98,695.0,208,AT_RISK,22.22
cust-05320,m-005,18,12,3678.58,306.55,352,RETURNING,7.41
cust-05321,m-040,73,10,2114.58,211.46,349,INACTIVE,23.58
cust-05322,m-004,117,2,1754.96,877.48,354,INACTIVE,42.96
cust-05323,m-020,14,6,1275.17,212.53,359,RETURNING,8.17
cust-05324,m-044,20,5,867.44,173.49,352,RETURNING,10.67
cust-05325,m-004,21,3,4292.73,1430.91,266,NEW,15.37
cust-05326,m-030,4,11,1506.9,136.99,321,RETURNING,3.74
cust-05327,m-027,14,11,3535.1,321.37,360,RETURNING,6.38
cust-05328,m-009,67,9,931.35,103.48,361,INACTIVE,21.51
cust-05329,m-026,39,5,640.55,128.11,363,AT_RISK,15.71
cust-05330,m-010,139,9,1039.89,115.54,330,INACTIVE,44.99
cust-05331,m-016,78,8,969.36,121.17,290,INACTIVE,30.14
cust-05332,m-005,32,14,3141.5,224.39,364,AT_RISK,10.77
cust-05333,m-015,65,7,784.91,112.13,332,INACTIVE,23.27
cust-05334,m-009,54,9,1740.21,193.36,196,AT_RISK,30.41
cust-05335,m-025,10,11,15870.21,1442.75,364,RETURNING,5.24
cust-05336,m-037,1,13,1281.91,98.61,331,RETURNING,2.44
cust-05338,m-041,44,4,2170.01,542.5,299,AT_RISK,20.67
cust-05339,m-008,110,11,12593.23,1144.84,363,INACTIVE,32.72
cust-05340,m-017,3,8,2729.3,341.16,323,RETURNING,4.26
cust-05341,m-032,143,3,4471.45,1490.48,347,INACTIVE,48.59
cust-05342,m-044,103,6,3027.84,504.64,326,INACTIVE,35.78
cust-05343,m-034,9,6,637.54,106.26,238,RETURNING,8.05
cust-05344,m-045,29,11,966.69,87.88,316,RETURNING,11.65
cust-05345,m-011,208,8,574.92,71.86,349,INACTIVE,62.76
cust-05346,m-010,54,12,1334.57,111.21,334,AT_RISK,18.43
cust-05347,m-012,4,10,3678.73,367.87,306,RETURNING,4.03
cust-05348,m-030,109,9,2546.24,282.92,358,INACTIVE,33.36
cust-05349,m-032,43,3,3817.67,1272.56,331,NEW,20.45
cust-05350,m-010,56,14,1739.8,124.27,332,AT_RISK,18.82
cust-05351,m-005,11,8,1132.54,141.57,253,RETURNING,7.66
cust-05352,m-046,29,6,2133.98,355.66,344,RETURNING,12.69
cust-05353,m-007,124,6,7353.65,1225.61,287,INACTIVE,47.34
cust-05354,m-014,88,10,8982.49,898.25,301,INACTIVE,31.87
cust-05355,m-003,8,13,3674.91,282.69,359,RETURNING,4.37
cust-05356,m-036,0,10,1020.32,102.03,353,RETURNING,2.73
cust-05357,m-031,26,9,1330.87,147.87,364,RETURNING,10.12
cust-05358,m-041,21,7,1269.2,181.31,300,RETURNING,10.73
cust-05359,m-023,18,7,1154.11,164.87,346,RETURNING,8.94
cust-05360,m-040,66,9,3708.45,412.05,362,INACTIVE,21.18
cust-05361,m-017,37,13,4845.23,372.71,348,AT_RISK,12.74
cust-05362,m-028,40,8,3303.52,412.94,271,AT_RISK,18.04
cust-05363,m-047,21,10,1182.7,118.27,347,RETURNING,8.76
cust-05364,m-024,15,6,4084.74,680.79,211,RETURNING,11.36
cust-05365,m-035,16,7,11067.74,1581.11,343,RETURNING,8.4
cust-05366,m-045,66,12,1576.76,131.4,359,INACTIVE,20.64
cust-05367,m-009,35,6,1023.38,170.56,348,AT_RISK,14.31
cust-05368,m-001,12,17,1771.44,104.2,362,LOYAL,4.97
cust-05369,m-030,16,10,2526.47,252.65,362,RETURNING,7.13
cust-05370,m-036,72,4,3636.34,909.08,355,INACTIVE,26.22
cust-05371,m-028,33,9,2012.44,223.6,351,AT_RISK,12.38
cust-05372,m-016,73,8,2133.83,266.73,255,INACTIVE,31.85
cust-05373,m-002,26,9,9295.76,1032.86,352,RETURNING,10.37
cust-05374,m-001,4,13,1776.62,136.66,344,RETURNING,3.3
cust-05375,m-002,67,9,8916.45,990.72,344,INACTIVE,22.42
cust-05376,m-010,40,10,1272.31,127.23,323,AT_RISK,15.07
cust-05377,m-009,13,14,2217.73,158.41,338,RETURNING,5.83
cust-05378,m-042,16,12,1965.72,163.81,318,RETURNING,7.32
cust-05379,m-047,5,9,677.1,75.23,345,RETURNING,4.45
cust-05380,m-045,10,7,908.47,129.78,348,RETURNING,6.62
cust-05381,m-021,46,7,1694.13,242.02,337,AT_RISK,17.36
cust-05382,m-020,26,8,1358.19,169.77,317,RETURNING,11.51
cust-05383,m-026,20,7,870.35,124.34,258,RETURNING,11.47
cust-05385,m-033,67,10,11693.76,1169.38,305,INACTIVE,24.62
cust-05386,m-012,7,11,5454.37,495.85,329,RETURNING,4.62
cust-05387,m-038,130,3,667.26,222.42,277,INACTIVE,54.26
cust-05388,m-001,51,12,1043.27,86.94,340,AT_RISK,17.26
cust-05389,m-009,36,7,853.29,121.9,353,AT_RISK,13.92
cust-05391,m-021,44,9,4332.18,481.35,349,AT_RISK,15.57
cust-05392,m-039,3,12,1674.63,139.55,310,RETURNING,3.27
cust-05393,m-015,16,11,1200.2,109.11,342,RETURNING,7.16
cust-05394,m-029,28,9,2755.61,306.18,267,RETURNING,13.45
cust-05395,m-036,97,4,407.93,101.98,252,INACTIVE,44.34
cust-05396,m-023,11,11,3425.92,311.45,333,RETURNING,5.79
cust-05397,m-046,28,9,1752.37,194.71,359,RETURNING,10.78
cust-05398,m-013,36,14,22185.46,1584.68,297,AT_RISK,14.08
cust-05399,m-037,20,8,1039.59,129.95,348,RETURNING,9.06
cust-05400,m-025,8,6,7745.37,1290.9,355,RETURNING,6.53
cust-05401,m-031,19,4,393.63,98.41,201,RETURNING,15.41
cust-05402,m-026,9,7,528.46,75.49,210,RETURNING,8.02
cust-05403,m-035,15,8,8698.73,1087.34,357,RETURNING,7.52
cust-05404,m-042,11,11,927.38,84.31,346,RETURNING,5.67
cust-05406,m-046,97,5,3256.59,651.32,331,INACTIVE,34.22
cust-05407,m-038,59,9,1347.08,149.68,360,AT_RISK,19.34
cust-05408,m-021,46,14,4449.17,317.8,331,AT_RISK,15.86
cust-05409,m-003,37,12,5433.64,452.8,287,AT_RISK,15.15
cust-05410,m-041,5,8,343.64,42.96,330,RETURNING,4.84
cust-05411,m-037,61,6,940.3,156.72,353,INACTIVE,21.52
cust-05412,m-038,28,9,1758.25,195.36,349,RETURNING,11.0
cust-05413,m-041,49,10,4022.47,402.25,350,AT_RISK,16.69
cust-05414,m-024,4,9,1560.04,173.34,333,RETURNING,4.2
cust-05415,m-027,55,6,1826.83,304.47,300,AT_RISK,22.56
cust-05416,m-014,26,5,4461.11,892.22,361,RETURNING,12.18
cust-05417,m-029,18,7,1444.28,206.33,327,RETURNING,9.24
cust-05418,m-044,86,7,2667.51,381.07,359,INACTIVE,27.64
cust-05419,m-033,23,9,10423.65,1158.18,356,RETURNING,9.44
cust-05420,m-013,4,4,4403.06,1100.77,352,RETURNING,7.13
cust-05421,m-038,30,6,722.33,120.39,318,RETURNING,13.69
cust-05423,m-026,20,12,994.69,82.89,332,RETURNING,8.31
cust-05424,m-043,130,7,4772.82,681.83,336,INACTIVE,42.33
cust-05425,m-039,30,8,1010.46,126.31,189,RETURNING,19.12
cust-05426,m-032,33,4,2349.36,587.34,361,AT_RISK,15.12
cust-05427,m-016,117,6,1088.57,181.43,346,INACTIVE,38.0
cust-05428,m-010,66,7,624.09,89.16,355,INACTIVE,22.29
cust-05429,m-013,115,7,10512.36,1501.77,277,INACTIVE,45.12
cust-05430,m-026,33,5,743.34,148.67,110,AT_RISK,34.73
cust-05431,m-039,38,7,857.49,122.5,326,AT_RISK,15.37
cust-05432,m-021,2,13,3657.6,281.35,317,RETURNING,2.77
cust-05433,m-010,124,7,1085.5,155.07,362,INACTIVE,37.91
cust-05434,m-019,63,7,1025.68,146.53,316,INACTIVE,23.62
cust-05435,m-024,27,7,1239.32,177.05,361,RETURNING,11.21
cust-05436,m-009,62,5,576.66,115.33,332,INACTIVE,23.62
cust-05437,m-032,32,5,6234.94,1246.99,187,AT_RISK,22.02
cust-05438,m-009,51,12,1403.92,116.99,363,AT_RISK,16.32
cust-05439,m-017,112,9,2042.91,226.99,317,INACTIVE,38.22
cust-05441,m-037,0,5,290.23,58.05,311,RETURNING,5.0
cust-05442,m-029,25,7,1520.26,217.18,339,RETURNING,11.1
cust-05444,m-044,32,9,2061.9,229.1,290,AT_RISK,14.0
cust-05445,m-017,37,5,1009.23,201.85,332,AT_RISK,16.11
cust-05446,m-011,14,6,1526.43,254.4,272,RETURNING,9.41
cust-05447,m-016,51,6,1071.08,178.51,270,AT_RISK,23.1
cust-05448,m-025,166,9,10348.36,1149.82,330,INACTIVE,53.15
cust-05449,m-002,6,7,6714.26,959.18,300,RETURNING,5.74
cust-05450,m-036,130,7,617.5,88.21,330,INACTIVE,43.02
cust-05452,m-036,11,9,1208.82,134.31,295,RETURNING,6.72
cust-05453,m-036,25,12,1180.55,98.38,354,RETURNING,9.35
cust-05454,m-043,64,7,6187.58,883.94,359,INACTIVE,21.53
cust-05455,m-037,43,5,1007.94,201.59,270,AT_RISK,20.87
cust-05456,m-033,14,4,4879.53,1219.88,165,RETURNING,14.43
cust-05457,m-037,30,7,996.11,142.3,300,RETURNING,13.72
cust-05458,m-029,25,9,2615.93,290.66,327,RETURNING,10.62
cust-05459,m-030,29,11,2798.13,254.38,343,RETURNING,10.93
cust-05460,m-032,141,5,4777.25,955.45,338,INACTIVE,46.59
cust-05461,m-045,66,10,889.39,88.94,337,INACTIVE,22.25
cust-05463,m-039,72,6,818.02,136.34,208,INACTIVE,38.74
cust-05464,m-004,4,4,3441.76,860.44,306,RETURNING,7.3
cust-05465,m-042,4,8,1280.46,160.06,328,RETURNING,4.55
cust-05466,m-013,9,7,9578.7,1368.39,228,RETURNING,7.68
cust-05467,m-025,236,6,5795.92,965.99,355,INACTIVE,70.58
cust-05468,m-042,60,8,879.95,109.99,282,AT_RISK,24.53
cust-05469,m-005,1,8,3141.82,392.73,198,RETURNING,3.84
cust-05471,m-044,134,9,1732.48,192.5,352,INACTIVE,40.96
cust-05472,m-039,105,8,759.37,94.92,331,INACTIVE,34.96
cust-05473,m-029,2,17,6472.44,380.73,355,LOYAL,2.23
cust-05474,m-044,96,5,1224.55,244.91,308,INACTIVE,36.07
cust-05475,m-031,29,6,598.08,99.68,290,RETURNING,14.25
cust-05476,m-019,11,8,969.09,121.14,344,RETURNING,6.52
cust-05477,m-029,47,9,3019.38,335.49,349,AT_RISK,16.43
cust-05478,m-006,47,12,1734.79,144.57,336,AT_RISK,16.25
cust-05479,m-001,9,14,1938.51,138.46,339,RETURNING,4.65
cust-05481,m-010,98,8,672.19,84.02,339,INACTIVE,32.16
cust-05483,m-001,11,12,1189.28,99.11,329,RETURNING,5.64
cust-05484,m-031,51,7,700.41,100.06,345,AT_RISK,18.49
cust-05485,m-028,7,7,2078.56,296.94,303,RETURNING,6.05
cust-05486,m-023,22,10,3235.55,323.55,283,RETURNING,10.47
cust-05487,m-019,34,6,505.99,84.33,315,AT_RISK,15.05
cust-05488,m-019,38,8,842.4,105.3,291,AT_RISK,16.35
cust-05489,m-030,1,11,2196.89,199.72,334,RETURNING,2.8
cust-05490,m-037,47,14,1299.55,92.82,336,AT_RISK,15.95
cust-05491,m-034,1,13,1954.27,150.33,354,RETURNING,2.42
cust-05492,m-043,15,10,7023.98,702.4,327,RETURNING,7.3
cust-05493,m-033,29,10,6416.46,641.65,323,RETURNING,11.68
cust-05494,m-004,149,4,5715.68,1428.92,291,INACTIVE,57.03
cust-05495,m-003,3,10,4036.45,403.64,333,RETURNING,3.63
cust-05496,m-037,57,8,508.06,63.51,343,AT_RISK,19.9
cust-05497,m-024,26,13,6227.36,479.03,361,RETURNING,9.33
cust-05498,m-008,34,15,16481.3,1098.75,312,AT_RISK,12.74
cust-05499,m-017,26,4,770.25,192.56,140,RETURNING,24.44
cust-05500,m-047,29,9,1516.31,168.48,327,RETURNING,11.84
cust-05501,m-037,89,7,797.11,113.87,358,INACTIVE,28.54
cust-05502,m-045,1,10,870.84,87.08,319,RETURNING,3.04
cust-05503,m-010,3,9,807.58,89.73,291,RETURNING,4.03
cust-05504,m-043,118,6,5513.63,918.94,249,INACTIVE,51.49
cust-05505,m-037,88,7,1063.72,151.96,292,INACTIVE,33.78
cust-05506,m-005,39,9,1916.44,212.94,317,AT_RISK,15.26
cust-05507,m-029,44,2,320.72,160.36,46,NEW,100.0
cust-05508,m-030,18,10,3916.96,391.7,269,RETURNING,9.39
cust-05509,m-006,10,12,1984.6,165.38,361,RETURNING,5.07
cust-05510,m-035,12,9,10049.9,1116.66,307,RETURNING,6.9
cust-05511,m-029,71,6,1243.13,207.19,317,INACTIVE,26.61
cust-05512,m-038,6,10,1736.72,173.67,232,RETURNING,5.3
cust-05513,m-022,24,7,13549.7,1935.67,216,RETURNING,14.81
cust-05514,m-001,4,15,1204.14,80.28,352,LOYAL,3.01
cust-05515,m-001,10,16,2102.33,131.4,343,LOYAL,4.67
cust-05516,m-043,24,10,6396.39,639.64,337,RETURNING,9.83
cust-05517,m-034,12,13,1500.38,115.41,291,RETURNING,6.25
cust-05518,m-019,50,12,1400.52,116.71,350,AT_RISK,16.55
cust-05519,m-008,63,9,8783.34,975.93,288,INACTIVE,24.8
cust-05520,m-009,20,6,753.71,125.62,360,RETURNING,9.83
cust-05521,m-040,6,9,2738.51,304.28,328,RETURNING,4.82
cust-05522,m-003,81,6,2103.16,350.53,346,INACTIVE,27.63
cust-05523,m-016,89,4,474.44,118.61,334,INACTIVE,32.57
cust-05524,m-046,19,2,410.92,205.46,64,NEW,39.23
cust-05525,m-020,31,9,932.35,103.59,340,AT_RISK,12.09
cust-05526,m-041,33,12,3610.24,300.85,332,AT_RISK,12.22
cust-05527,m-036,7,9,1238.11,137.57,310,RETURNING,5.25
cust-05528,m-021,5,11,3844.18,349.47,364,RETURNING,3.87
cust-05529,m-025,35,6,7329.34,1221.56,329,AT_RISK,14.89
cust-05530,m-002,14,8,5242.01,655.25,363,RETURNING,7.18
cust-05531,m-022,10,7,10010.15,1430.02,298,RETURNING,7.09
cust-05532,m-038,64,10,1294.13,129.41,357,INACTIVE,20.6
cust-05533,m-046,2,9,6469.52,718.84,287,RETURNING,3.69
cust-05534,m-011,19,6,384.17,64.03,321,RETURNING,10.19
cust-05535,m-016,18,10,1796.86,179.69,349,RETURNING,7.87
cust-05536,m-030,27,12,3609.79,300.82,360,RETURNING,9.79
cust-05537,m-014,13,7,5981.91,854.56,360,RETURNING,7.35
cust-05539,m-043,2,12,8799.96,733.33,353,RETURNING,2.87
cust-05540,m-025,7,5,6104.01,1220.8,355,RETURNING,6.97
cust-05541,m-029,37,7,2338.47,334.07,235,AT_RISK,19.43
cust-05542,m-001,31,10,1692.75,169.28,355,AT_RISK,11.44
cust-05543,m-041,69,5,3042.87,608.57,341,INACTIVE,25.18
cust-05544,m-028,31,5,2020.89,404.18,310,AT_RISK,14.97
cust-05545,m-046,51,6,1221.81,203.64,332,AT_RISK,19.6
cust-05546,m-023,19,13,4410.56,339.27,342,RETURNING,7.68
cust-05548,m-029,9,14,3090.08,220.72,333,RETURNING,4.69
cust-05549,m-010,22,3,379.28,126.43,235,NEW,16.82
cust-05550,m-047,3,6,510.59,85.1,285,RETURNING,5.33
cust-05551,m-007,152,7,5601.81,800.26,324,INACTIVE,50.52
cust-05552,m-038,44,4,701.66,175.42,319,AT_RISK,19.75
cust-05553,m-034,33,6,455.77,75.96,343,AT_RISK,13.88
cust-05554,m-033,22,9,15549.55,1727.73,334,RETURNING,9.57
cust-05555,m-012,77,7,2476.61,353.8,363,INACTIVE,24.9
cust-05556,m-035,56,7,5758.19,822.6,348,AT_RISK,19.8
cust-05557,m-001,18,15,1926.35,128.42,336,RETURNING,7.22
cust-05558,m-021,62,8,2268.42,283.55,360,INACTIVE,20.51
cust-05559,m-003,67,7,2999.16,428.45,338,INACTIVE,23.51
cust-05560,m-004,163,3,4175.87,1391.96,264,INACTIVE,69.01
cust-05561,m-033,61,8,8837.05,1104.63,328,INACTIVE,21.87
cust-05563,m-036,23,10,1727.7,172.77,350,RETURNING,9.28
cust-05564,m-044,20,4,1018.32,254.58,173,RETURNING,17.49
cust-05565,m-013,2,7,11982.1,1711.73,332,RETURNING,4.35
cust-05566,m-011,15,9,991.72,110.19,328,RETURNING,7.56
cust-05567,m-028,30,11,4282.05,389.28,271,RETURNING,13.53
cust-05568,m-019,12,9,737.61,81.96,355,RETURNING,6.37
cust-05569,m-024,0,11,4473.99,406.73,336,RETURNING,2.5
cust-05570,m-041,6,7,2480.77,354.4,116,RETURNING,8.88
cust-05571,m-033,172,5,7677.21,1535.44,345,INACTIVE,54.71
cust-05572,m-011,49,11,1132.94,102.99,294,AT_RISK,19.11
cust-05573,m-043,12,6,3421.83,570.3,296,RETURNING,8.33
cust-05574,m-021,74,11,1741.21,158.29,360,INACTIVE,23.0
cust-05575,m-032,28,10,10983.19,1098.32,280,RETURNING,12.69
cust-05576,m-003,137,5,871.32,174.26,330,INACTIVE,46.39
cust-05577,m-013,5,15,17881.23,1192.08,344,LOYAL,3.32
cust-05578,m-013,13,9,12799.21,1422.13,305,RETURNING,7.25
cust-05580,m-015,29,7,1368.86,195.55,328,RETURNING,12.56
cust-05581,m-012,0,10,1997.68,199.77,285,RETURNING,2.73
cust-05582,m-031,86,8,869.21,108.65,347,INACTIVE,28.05
cust-05583,m-031,28,7,561.73,80.25,291,RETURNING,13.34
cust-05584,m-021,33,9,3468.82,385.42,270,AT_RISK,15.18
cust-05585,m-008,54,9,11329.32,1258.81,353,AT_RISK,18.25
cust-05586,m-024,66,3,431.7,143.9,315,INACTIVE,28.39
cust-05587,m-045,19,9,816.8,90.76,321,RETURNING,8.9
cust-05588,m-032,15,6,5940.91,990.15,336,RETURNING,8.74
cust-05589,m-002,109,6,10032.24,1672.04,330,INACTIVE,37.22
cust-05590,m-003,77,6,1405.15,234.19,255,INACTIVE,34.36
cust-05591,m-040,15,8,2549.61,318.7,284,RETURNING,8.6
cust-05592,m-005,60,5,1058.02,211.6,227,AT_RISK,31.32
cust-05593,m-013,20,9,11207.88,1245.32,334,RETURNING,8.97
cust-05594,m-010,49,11,1667.92,151.63,332,AT_RISK,17.21
cust-05595,m-047,13,11,1071.97,97.45,359,RETURNING,6.11
cust-05596,m-026,27,14,1348.78,96.34,353,RETURNING,9.63
cust-05597,m-042,64,7,778.27,111.18,257,INACTIVE,28.56
cust-05598,m-033,7,10,13350.62,1335.06,330,RETURNING,4.84
cust-05599,m-047,117,6,310.92,51.82,337,INACTIVE,38.9
cust-05600,m-024,81,6,1154.35,192.39,348,INACTIVE,27.49
cust-05602,m-010,234,8,605.24,75.66,353,INACTIVE,69.44
cust-05603,m-025,4,7,8999.76,1285.68,315,RETURNING,5.02
cust-05604,m-033,26,9,9361.55,1040.17,325,RETURNING,10.98
cust-05605,m-013,60,11,11905.39,1082.31,331,AT_RISK,20.57
cust-05606,m-030,62,7,1904.25,272.04,330,INACTIVE,22.48
cust-05607,m-039,17,9,1592.05,176.89,326,RETURNING,8.2
cust-05608,m-014,81,8,8376.4,1047.05,322,INACTIVE,28.41
cust-05609,m-001,15,11,1138.14,103.47,337,RETURNING,6.94
cust-05610,m-027,51,3,777.12,259.04,345,INACTIVE,22.24
cust-05612,m-035,62,6,6470.21,1078.37,272,INACTIVE,27.0
cust-05613,m-030,8,8,1821.71,227.71,331,RETURNING,5.74
cust-05614,m-010,58,9,838.05,93.12,341,AT_RISK,19.96
cust-05615,m-022,0,15,26459.38,1763.96,353,LOYAL,1.88
cust-05616,m-037,11,9,963.27,107.03,352,RETURNING,6.12
cust-05617,m-028,21,5,2964.79,592.96,284,RETURNING,12.37
