merchant_id,date,hour,hourly_transactions,hourly_revenue,rolling_mean,rolling_std,z_score,is_anomaly
m-011,2026-05-04,16,1,95.25,1.17,0.48,-0.35,False
m-011,2026-05-04,20,1,125.11,1.17,0.48,-0.35,False
m-011,2026-05-05,13,1,125.11,1.17,0.48,-0.35,False
m-011,2026-05-05,15,1,233.32,1.17,0.48,-0.35,False
m-011,2026-05-05,19,1,54.54,1.17,0.48,-0.35,False
m-011,2026-05-06,12,1,125.11,1.17,0.48,-0.35,False
m-011,2026-05-06,17,1,97.84,1.17,0.48,-0.35,False
m-011,2026-05-06,18,1,278.28,1.17,0.48,-0.35,False
m-011,2026-05-07,18,1,38.53,1.17,0.48,-0.35,False
m-011,2026-05-07,21,1,48.92,1.17,0.48,-0.35,False
m-011,2026-05-08,13,1,116.66,1.12,0.45,-0.27,False
m-011,2026-05-09,6,1,146.4,1.12,0.45,-0.27,False
m-011,2026-05-09,16,1,73.2,1.12,0.45,-0.27,False
m-011,2026-05-09,18,1,54.54,1.12,0.45,-0.27,False
m-011,2026-05-10,9,2,122.71,1.17,0.48,1.73,False
m-011,2026-05-10,12,1,89.54,1.17,0.48,-0.35,False
m-011,2026-05-10,13,1,116.66,1.17,0.48,-0.35,False
m-011,2026-05-11,9,1,73.87,1.17,0.48,-0.35,False
m-011,2026-05-11,19,1,182.81,1.08,0.28,-0.29,False
m-011,2026-05-11,20,1,146.4,1.08,0.28,-0.29,False
m-011,2026-05-12,9,1,116.66,1.08,0.28,-0.29,False
m-011,2026-05-12,12,2,596.94,1.08,0.28,3.29,False
m-011,2026-05-12,13,1,42.92,1.08,0.28,-0.29,False
m-011,2026-05-12,18,1,73.87,1.08,0.28,-0.29,False
m-011,2026-05-13,13,1,44.77,1.08,0.28,-0.29,False
m-011,2026-05-14,9,1,148.79,1.08,0.28,-0.29,False
m-011,2026-05-14,18,1,73.87,1.08,0.28,-0.29,False
m-011,2026-05-14,20,1,73.2,1.08,0.28,-0.29,False
m-011,2026-05-14,21,1,73.87,1.08,0.28,-0.29,False
m-011,2026-05-15,8,1,97.84,1.08,0.28,-0.29,False
m-011,2026-05-16,8,1,54.54,1.08,0.28,-0.29,False
m-011,2026-05-16,9,2,214.56,1.12,0.34,2.59,False
m-011,2026-05-16,10,1,159.42,1.12,0.34,-0.35,False
m-011,2026-05-16,12,1,77.06,1.12,0.34,-0.35,False
m-011,2026-05-16,19,1,53.14,1.12,0.34,-0.35,False
m-011,2026-05-17,7,1,233.32,1.12,0.34,-0.35,False
m-011,2026-05-17,9,1,69.57,1.12,0.34,-0.35,False
m-011,2026-05-17,11,1,73.87,1.12,0.34,-0.35,False
m-011,2026-05-17,13,2,295.19,1.12,0.34,2.59,False
m-011,2026-05-17,18,1,44.77,1.12,0.34,-0.35,False
m-011,2026-05-19,10,1,31.75,1.12,0.34,-0.35,False
m-011,2026-05-19,13,1,146.4,1.12,0.34,-0.35,False
m-011,2026-05-20,9,1,116.66,1.12,0.34,-0.35,False
m-011,2026-05-20,11,1,116.66,1.12,0.34,-0.35,False
m-011,2026-05-20,14,1,116.66,1.12,0.34,-0.35,False
m-011,2026-05-20,20,1,38.53,1.08,0.28,-0.29,False
m-011,2026-05-21,11,1,147.74,1.08,0.28,-0.29,False
m-011,2026-05-22,6,1,73.87,1.08,0.28,-0.29,False
m-011,2026-05-22,17,1,109.08,1.08,0.28,-0.29,False
m-011,2026-05-22,19,1,85.84,1.08,0.28,-0.29,False
m-011,2026-05-23,10,1,73.87,1.08,0.28,-0.29,False
m-011,2026-05-23,14,1,31.75,1.08,0.28,-0.29,False
m-011,2026-05-23,20,1,89.54,1.08,0.28,-0.29,False
m-011,2026-05-24,8,1,115.59,1.08,0.28,-0.29,False
m-011,2026-05-24,10,2,294.81,1.12,0.34,2.59,False
m-011,2026-05-24,11,1,38.53,1.08,0.28,-0.29,False
m-011,2026-05-24,17,1,44.77,1.08,0.28,-0.29,False
m-011,2026-05-24,18,1,38.53,1.08,0.28,-0.29,False
m-011,2026-05-24,20,2,320.79,1.12,0.34,2.59,False
m-011,2026-05-25,9,2,116.12,1.17,0.38,2.18,False
m-011,2026-05-25,19,1,159.42,1.17,0.38,-0.45,False
m-011,2026-05-26,13,2,273.9,1.21,0.41,1.93,False
m-011,2026-05-26,20,1,446.37,1.17,0.38,-0.45,False
m-011,2026-05-27,10,1,148.79,1.17,0.38,-0.45,False
m-011,2026-05-27,11,1,73.87,1.17,0.38,-0.45,False
m-011,2026-05-27,19,1,73.87,1.17,0.38,-0.45,False
m-011,2026-05-28,9,1,42.92,1.17,0.38,-0.45,False
m-011,2026-05-28,13,1,48.92,1.17,0.38,-0.45,False
m-011,2026-05-28,17,1,139.14,1.17,0.38,-0.45,False
m-011,2026-05-29,13,2,178.65,1.21,0.41,1.93,False
m-011,2026-05-30,9,2,396.94,1.25,0.44,1.7,False
m-011,2026-05-30,18,1,54.54,1.25,0.44,-0.57,False
m-011,2026-05-30,20,1,48.92,1.25,0.44,-0.57,False
m-011,2026-05-30,22,1,146.4,1.25,0.44,-0.57,False
m-011,2026-05-31,9,1,139.14,1.25,0.44,-0.57,False
m-011,2026-05-31,12,2,265.45,1.29,0.46,1.54,False
m-011,2026-05-31,13,1,182.81,1.29,0.46,-0.63,False
m-011,2026-05-31,17,1,53.14,1.29,0.46,-0.63,False
m-011,2026-06-01,14,1,48.92,1.25,0.44,-0.57,False
m-011,2026-06-02,9,2,234.19,1.29,0.46,1.54,False
m-011,2026-06-02,10,1,69.57,1.29,0.46,-0.63,False
m-011,2026-06-02,14,1,278.28,1.29,0.46,-0.63,False
m-011,2026-06-02,15,1,73.2,1.25,0.44,-0.57,False
m-011,2026-06-02,16,1,69.57,1.21,0.41,-0.51,False
m-011,2026-06-03,13,1,42.92,1.21,0.41,-0.51,False
m-011,2026-06-03,14,1,106.28,1.17,0.38,-0.45,False
m-011,2026-06-04,11,1,297.58,1.17,0.38,-0.45,False
m-011,2026-06-04,12,2,213.01,1.21,0.41,1.93,False
m-011,2026-06-04,13,1,69.57,1.21,0.41,-0.51,False
m-011,2026-06-04,18,1,297.58,1.21,0.41,-0.51,False
m-011,2026-06-05,8,1,97.84,1.21,0.41,-0.51,False
m-011,2026-06-05,18,1,89.54,1.21,0.41,-0.51,False
m-011,2026-06-06,14,1,148.79,1.21,0.41,-0.51,False
m-011,2026-06-07,13,1,73.87,1.17,0.38,-0.45,False
m-011,2026-06-07,14,1,53.14,1.12,0.34,-0.35,False
m-011,2026-06-07,16,1,182.81,1.12,0.34,-0.35,False
m-011,2026-06-08,8,1,375.33,1.12,0.34,-0.35,False
m-011,2026-06-08,9,1,146.4,1.12,0.34,-0.35,False
m-011,2026-06-08,10,1,116.66,1.12,0.34,-0.35,False
m-011,2026-06-08,11,1,38.53,1.08,0.28,-0.29,False
m-011,2026-06-09,8,1,109.08,1.08,0.28,-0.29,False
m-011,2026-06-09,14,1,73.87,1.08,0.28,-0.29,False
m-011,2026-06-09,15,1,48.92,1.08,0.28,-0.29,False
m-011,2026-06-09,16,1,54.54,1.04,0.2,-0.2,False
m-011,2026-06-09,18,1,163.62,1.04,0.2,-0.2,False
m-011,2026-06-10,9,1,109.08,1.04,0.2,-0.2,False
m-011,2026-06-10,10,1,139.14,1.04,0.2,-0.2,False
m-011,2026-06-10,11,1,73.2,1.04,0.2,-0.2,False
m-011,2026-06-10,16,1,208.71,1.04,0.2,-0.2,False
m-011,2026-06-10,17,1,69.57,1.04,0.2,-0.2,False
m-011,2026-06-11,8,2,198.98,1.08,0.28,3.29,False
m-011,2026-06-11,19,1,116.66,1.04,0.2,-0.2,False
m-011,2026-06-11,20,2,265.45,1.08,0.28,3.29,False
m-011,2026-06-12,8,1,148.79,1.08,0.28,-0.29,False
m-011,2026-06-12,9,1,365.62,1.08,0.28,-0.29,False
m-011,2026-06-12,17,1,219.6,1.08,0.28,-0.29,False
m-011,2026-06-12,18,1,69.57,1.08,0.28,-0.29,False
m-011,2026-06-12,20,1,446.37,1.08,0.28,-0.29,False
m-011,2026-06-13,12,1,42.92,1.08,0.28,-0.29,False
m-011,2026-06-13,16,1,31.75,1.08,0.28,-0.29,False
m-011,2026-06-13,19,1,95.25,1.08,0.28,-0.29,False
m-011,2026-06-14,6,1,595.16,1.08,0.28,-0.29,False
m-011,2026-06-14,11,1,500.44,1.08,0.28,-0.29,False
m-011,2026-06-14,12,2,172.84,1.12,0.34,2.59,False
m-011,2026-06-14,19,1,31.75,1.12,0.34,-0.35,False
m-011,2026-06-15,17,1,69.57,1.12,0.34,-0.35,False
m-011,2026-06-15,19,1,139.14,1.12,0.34,-0.35,False
m-011,2026-06-15,21,1,42.92,1.12,0.34,-0.35,False
m-011,2026-06-16,9,1,349.98,1.12,0.34,-0.35,False
m-011,2026-06-16,10,1,127.0,1.12,0.34,-0.35,False
m-011,2026-06-16,19,1,148.79,1.12,0.34,-0.35,False
m-011,2026-06-16,20,1,159.42,1.12,0.34,-0.35,False
m-011,2026-06-17,11,1,97.84,1.12,0.34,-0.35,False
m-011,2026-06-17,13,1,38.53,1.12,0.34,-0.35,False
m-011,2026-06-17,17,1,116.66,1.08,0.28,-0.29,False
m-011,2026-06-17,20,2,250.22,1.12,0.34,2.59,False
m-011,2026-06-18,17,1,148.79,1.08,0.28,-0.29,False
m-011,2026-06-19,9,1,31.75,1.08,0.28,-0.29,False
m-011,2026-06-19,16,1,116.66,1.08,0.28,-0.29,False
m-011,2026-06-19,17,1,89.54,1.08,0.28,-0.29,False
m-011,2026-06-20,7,1,233.32,1.08,0.28,-0.29,False
m-011,2026-06-20,10,1,146.4,1.08,0.28,-0.29,False
m-011,2026-06-20,13,1,548.43,1.08,0.28,-0.29,False
m-011,2026-06-20,14,1,69.57,1.08,0.28,-0.29,False
m-011,2026-06-20,17,2,297.58,1.12,0.34,2.59,False
m-011,2026-06-21,19,2,382.11,1.17,0.38,2.18,False
m-011,2026-06-22,9,1,73.2,1.17,0.38,-0.45,False
m-011,2026-06-22,12,1,163.62,1.12,0.34,-0.35,False
m-011,2026-06-22,13,1,125.11,1.12,0.34,-0.35,False
m-011,2026-06-23,8,1,116.66,1.12,0.34,-0.35,False
m-011,2026-06-23,21,1,125.11,1.12,0.34,-0.35,False
m-011,2026-06-24,7,2,189.86,1.17,0.38,2.18,False
m-011,2026-06-24,9,1,116.66,1.17,0.38,-0.45,False
m-011,2026-06-24,17,1,48.92,1.17,0.38,-0.45,False
m-011,2026-06-25,7,1,365.62,1.17,0.38,-0.45,False
m-011,2026-06-25,15,1,53.14,1.17,0.38,-0.45,False
m-011,2026-06-25,20,1,349.98,1.17,0.38,-0.45,False
m-011,2026-06-26,9,1,233.32,1.17,0.38,-0.45,False
m-011,2026-06-26,10,2,122.12,1.21,0.41,1.93,False
m-011,2026-06-26,11,1,69.57,1.17,0.38,-0.45,False
m-011,2026-06-26,12,1,297.58,1.17,0.38,-0.45,False
m-011,2026-06-26,13,1,38.53,1.17,0.38,-0.45,False
m-011,2026-06-26,17,1,292.8,1.17,0.38,-0.45,False
m-011,2026-06-26,18,1,116.66,1.17,0.38,-0.45,False
m-011,2026-06-27,14,3,233.29,1.25,0.53,3.3,False
m-011,2026-06-27,18,1,73.87,1.25,0.53,-0.47,False
m-011,2026-06-27,19,1,134.31,1.25,0.53,-0.47,False
m-011,2026-06-28,9,1,212.56,1.25,0.53,-0.47,False
m-011,2026-06-28,10,2,258.13,1.25,0.53,1.42,False
m-011,2026-06-28,20,1,595.16,1.21,0.51,-0.41,False
m-011,2026-06-29,8,1,48.92,1.21,0.51,-0.41,False
m-011,2026-06-29,9,1,163.62,1.21,0.51,-0.41,False
m-011,2026-06-29,13,1,125.11,1.21,0.51,-0.41,False
m-011,2026-06-30,9,3,372.67,1.29,0.62,2.76,False
m-011,2026-06-30,13,1,38.53,1.29,0.62,-0.47,False
m-011,2026-07-01,9,1,38.53,1.25,0.61,-0.41,False
m-011,2026-07-01,11,1,73.87,1.25,0.61,-0.41,False
m-011,2026-07-01,13,1,44.77,1.25,0.61,-0.41,False
m-011,2026-07-01,19,2,312.41,1.29,0.62,1.15,False
m-011,2026-07-01,21,1,44.77,1.29,0.62,-0.47,False
m-011,2026-07-02,8,1,42.92,1.29,0.62,-0.47,False
m-011,2026-07-02,10,2,142.68,1.33,0.64,1.05,False
m-011,2026-07-03,9,2,159.42,1.33,0.64,1.05,False
m-011,2026-07-03,10,1,73.2,1.33,0.64,-0.52,False
m-011,2026-07-03,13,1,73.2,1.33,0.64,-0.52,False
m-011,2026-07-03,19,1,38.53,1.33,0.64,-0.52,False
m-011,2026-07-04,19,1,73.2,1.33,0.64,-0.52,False
m-011,2026-07-05,9,1,182.81,1.33,0.64,-0.52,False
m-011,2026-07-05,15,1,125.11,1.25,0.53,-0.47,False
m-011,2026-07-05,20,2,180.54,1.29,0.55,1.29,False
m-011,2026-07-06,7,1,73.87,1.29,0.55,-0.53,False
m-011,2026-07-07,8,1,44.77,1.29,0.55,-0.53,False
m-011,2026-07-07,12,1,73.87,1.25,0.53,-0.47,False
m-011,2026-07-07,14,1,148.79,1.25,0.53,-0.47,False
m-011,2026-07-08,9,1,42.92,1.25,0.53,-0.47,False
m-011,2026-07-08,12,1,147.74,1.25,0.53,-0.47,False
m-011,2026-07-09,12,1,48.92,1.25,0.53,-0.47,False
m-011,2026-07-09,14,1,31.75,1.17,0.38,-0.45,False
m-011,2026-07-09,16,1,125.11,1.17,0.38,-0.45,False
m-011,2026-07-10,9,1,233.32,1.17,0.38,-0.45,False
m-011,2026-07-11,18,1,48.92,1.17,0.38,-0.45,False
m-011,2026-07-12,7,1,139.14,1.17,0.38,-0.45,False
m-011,2026-07-12,10,1,54.54,1.12,0.34,-0.35,False
m-011,2026-07-12,18,1,48.92,1.12,0.34,-0.35,False
m-011,2026-07-12,21,1,148.79,1.12,0.34,-0.35,False
m-011,2026-07-13,9,1,42.92,1.08,0.28,-0.29,False
m-011,2026-07-13,18,1,31.75,1.04,0.2,-0.2,False
m-011,2026-07-13,21,1,63.5,1.04,0.2,-0.2,False
m-011,2026-07-14,8,2,236.3,1.08,0.28,3.29,False
m-011,2026-07-14,14,1,73.87,1.08,0.28,-0.29,False
m-011,2026-07-14,15,1,54.54,1.08,0.28,-0.29,False
m-011,2026-07-14,19,1,297.58,1.08,0.28,-0.29,False
m-011,2026-07-15,6,1,365.62,1.08,0.28,-0.29,False
m-011,2026-07-15,14,1,53.14,1.04,0.2,-0.2,False
m-011,2026-07-16,9,1,48.92,1.04,0.2,-0.2,False
m-011,2026-07-16,10,1,109.08,1.04,0.2,-0.2,False
m-011,2026-07-16,12,1,77.06,1.04,0.2,-0.2,False
m-011,2026-07-16,13,1,250.22,1.04,0.2,-0.2,False
m-011,2026-07-17,9,1,54.54,1.04,0.2,-0.2,False
m-011,2026-07-17,10,1,73.2,1.04,0.2,-0.2,False
m-011,2026-07-17,13,1,48.92,1.04,0.2,-0.2,False
m-011,2026-07-17,16,1,42.92,1.04,0.2,-0.2,False
m-011,2026-07-17,17,1,148.79,1.04,0.2,-0.2,False
m-011,2026-07-18,7,1,148.79,1.04,0.2,-0.2,False
m-011,2026-07-18,11,2,259.87,1.08,0.28,3.29,False
m-011,2026-07-20,9,1,77.06,1.08,0.28,-0.29,False
m-011,2026-07-20,11,1,125.11,1.08,0.28,-0.29,False
m-011,2026-07-20,21,1,446.37,1.08,0.28,-0.29,False
m-011,2026-07-21,12,1,69.57,1.08,0.28,-0.29,False
m-011,2026-07-21,18,1,63.5,1.08,0.28,-0.29,False
m-011,2026-07-22,10,1,446.37,1.08,0.28,-0.29,False
m-011,2026-07-22,13,1,42.92,1.08,0.28,-0.29,False
m-011,2026-07-22,16,1,38.53,1.04,0.2,-0.2,False
m-011,2026-07-22,19,1,69.57,1.04,0.2,-0.2,False
m-011,2026-07-23,9,1,109.08,1.04,0.2,-0.2,False
m-011,2026-07-23,17,1,48.92,1.04,0.2,-0.2,False
m-011,2026-07-23,20,1,73.2,1.04,0.2,-0.2,False
m-011,2026-07-23,22,1,375.33,1.04,0.2,-0.2,False
m-011,2026-07-24,12,1,125.11,1.04,0.2,-0.2,False
m-011,2026-07-24,16,1,148.79,1.04,0.2,-0.2,False
m-011,2026-07-25,8,1,297.58,1.04,0.2,-0.2,False
m-011,2026-07-25,10,2,143.44,1.08,0.28,3.29,False
m-011,2026-07-25,13,2,197.71,1.12,0.34,2.59,False
m-011,2026-07-25,14,1,466.64,1.12,0.34,-0.35,False
m-011,2026-07-26,10,1,73.87,1.12,0.34,-0.35,False
m-011,2026-07-26,20,1,147.74,1.12,0.34,-0.35,False
m-011,2026-07-27,8,1,31.75,1.12,0.34,-0.35,False
m-011,2026-07-27,19,1,109.08,1.12,0.34,-0.35,False
m-011,2026-07-28,15,1,42.92,1.08,0.28,-0.29,False
m-011,2026-07-28,18,1,73.2,1.08,0.28,-0.29,False
m-011,2026-07-29,10,1,116.66,1.08,0.28,-0.29,False
m-011,2026-07-29,16,1,365.62,1.08,0.28,-0.29,False
m-011,2026-07-30,7,1,69.57,1.08,0.28,-0.29,False
m-011,2026-07-30,13,1,182.81,1.08,0.28,-0.29,False
m-011,2026-07-30,15,1,146.4,1.08,0.28,-0.29,False
m-011,2026-07-30,20,1,128.76,1.08,0.28,-0.29,False
m-011,2026-07-31,11,1,109.08,1.08,0.28,-0.29,False
m-011,2026-07-31,14,1,48.92,1.08,0.28,-0.29,False
m-011,2026-08-01,10,1,109.08,1.08,0.28,-0.29,False
m-011,2026-08-01,11,1,134.31,1.08,0.28,-0.29,False
m-011,2026-08-01,17,1,95.25,1.08,0.28,-0.29,False
m-011,2026-08-01,19,1,85.84,1.08,0.28,-0.29,False
m-011,2026-08-02,9,1,139.14,1.08,0.28,-0.29,False
m-011,2026-08-02,18,1,116.66,1.08,0.28,-0.29,False
m-011,2026-08-02,19,2,618.0,1.12,0.34,2.59,False
m-011,2026-08-03,7,1,128.76,1.08,0.28,-0.29,False
m-011,2026-08-03,18,1,297.58,1.04,0.2,-0.2,False
m-011,2026-08-05,15,1,73.87,1.04,0.2,-0.2,False
m-011,2026-08-05,18,1,182.81,1.04,0.2,-0.2,False
m-011,2026-08-06,10,1,125.11,1.04,0.2,-0.2,False
m-011,2026-08-06,13,1,148.79,1.04,0.2,-0.2,False
m-011,2026-08-06,19,1,182.81,1.04,0.2,-0.2,False
m-011,2026-08-07,10,1,48.92,1.04,0.2,-0.2,False
m-011,2026-08-07,13,1,69.57,1.04,0.2,-0.2,False
m-011,2026-08-07,19,1,182.81,1.04,0.2,-0.2,False
m-011,2026-08-08,8,1,73.87,1.04,0.2,-0.2,False
m-011,2026-08-08,10,1,208.71,1.04,0.2,-0.2,False
m-011,2026-08-08,14,1,116.66,1.04,0.2,-0.2,False
m-011,2026-08-08,18,1,159.42,1.04,0.2,-0.2,False
m-011,2026-08-09,8,1,69.57,1.04,0.2,-0.2,False
m-011,2026-08-09,13,1,116.66,1.04,0.2,-0.2,False
m-011,2026-08-09,17,2,97.84,1.08,0.28,3.29,False
m-011,2026-08-09,19,1,127.0,1.08,0.28,-0.29,False
m-011,2026-08-11,10,1,212.56,1.08,0.28,-0.29,False
m-011,2026-08-11,13,1,69.57,1.08,0.28,-0.29,False
m-011,2026-08-11,14,1,85.84,1.08,0.28,-0.29,False
m-011,2026-08-11,19,1,548.43,1.08,0.28,-0.29,False
m-011,2026-08-12,3,1,139.14,1.08,0.28,-0.29,True
m-011,2026-08-12,19,1,125.11,1.04,0.2,-0.2,False
m-011,2026-08-13,10,1,42.92,1.04,0.2,-0.2,False
m-011,2026-08-14,9,1,182.81,1.04,0.2,-0.2,False
m-011,2026-08-14,13,1,38.53,1.04,0.2,-0.2,False
m-011,2026-08-15,8,1,221.61,1.04,0.2,-0.2,False
m-011,2026-08-15,10,1,44.77,1.04,0.2,-0.2,False
m-011,2026-08-15,20,1,146.76,1.04,0.2,-0.2,False
m-011,2026-08-16,10,1,147.74,1.04,0.2,-0.2,False
m-011,2026-08-16,11,2,191.53,1.08,0.28,3.29,False
m-011,2026-08-16,15,1,109.08,1.08,0.28,-0.29,False
m-011,2026-08-17,9,2,198.89,1.12,0.34,2.59,False
m-011,2026-08-17,12,1,250.22,1.12,0.34,-0.35,False
m-011,2026-08-17,15,1,95.25,1.12,0.34,-0.35,False
m-011,2026-08-17,20,1,125.11,1.12,0.34,-0.35,False
m-011,2026-08-18,6,1,44.77,1.12,0.34,-0.35,False
m-011,2026-08-18,13,1,116.66,1.12,0.34,-0.35,False
m-011,2026-08-18,14,1,42.92,1.12,0.34,-0.35,False
m-011,2026-08-18,15,1,116.66,1.08,0.28,-0.29,False
m-011,2026-08-19,13,1,109.08,1.08,0.28,-0.29,False
m-011,2026-08-20,9,2,720.11,1.12,0.34,2.59,False
m-011,2026-08-20,12,2,256.68,1.17,0.38,2.18,False
m-011,2026-08-20,19,1,77.06,1.17,0.38,-0.45,False
m-011,2026-08-21,8,2,156.86,1.21,0.41,1.93,False
m-011,2026-08-21,11,1,69.57,1.21,0.41,-0.51,False
m-011,2026-08-21,13,1,69.57,1.21,0.41,-0.51,False
m-011,2026-08-21,14,1,31.75,1.21,0.41,-0.51,False
m-011,2026-08-21,19,1,54.54,1.21,0.41,-0.51,False
m-011,2026-08-22,9,1,73.87,1.21,0.41,-0.51,False
m-011,2026-08-23,9,3,264.91,1.29,0.55,3.11,False
m-011,2026-08-24,15,1,69.57,1.29,0.55,-0.53,False
m-011,2026-08-24,19,1,297.58,1.29,0.55,-0.53,False
m-011,2026-08-25,8,1,125.11,1.29,0.55,-0.53,False
m-011,2026-08-25,9,2,213.96,1.29,0.55,1.29,False
m-011,2026-08-25,11,1,116.66,1.29,0.55,-0.53,False
m-011,2026-08-25,12,1,219.6,1.25,0.53,-0.47,False
m-011,2026-08-25,22,1,195.68,1.25,0.53,-0.47,False
m-011,2026-08-26,10,1,38.53,1.25,0.53,-0.47,False
m-011,2026-08-27,8,1,349.98,1.25,0.53,-0.47,False
m-011,2026-08-27,9,1,73.87,1.25,0.53,-0.47,False
m-011,2026-08-27,20,1,208.71,1.25,0.53,-0.47,False
m-011,2026-08-28,9,1,250.22,1.25,0.53,-0.47,False
m-011,2026-08-28,15,1,48.92,1.25,0.53,-0.47,False
m-011,2026-08-28,16,1,69.57,1.25,0.53,-0.47,False
m-011,2026-08-28,18,1,42.92,1.21,0.51,-0.41,False
m-011,2026-08-28,19,1,73.87,1.17,0.48,-0.35,False
m-011,2026-08-29,9,1,116.66,1.17,0.48,-0.35,False
m-011,2026-08-29,19,1,85.84,1.12,0.45,-0.27,False
m-011,2026-08-30,17,1,250.22,1.12,0.45,-0.27,False
m-011,2026-08-30,20,1,163.62,1.12,0.45,-0.27,False
m-011,2026-08-31,9,1,297.58,1.12,0.45,-0.27,False
m-011,2026-08-31,12,1,31.75,1.12,0.45,-0.27,False
m-011,2026-09-01,13,1,85.84,1.12,0.45,-0.27,False
m-011,2026-09-01,18,1,4783.06,1.04,0.2,-0.2,True
m-011,2026-09-01,22,1,38.53,1.04,0.2,-0.2,False
m-011,2026-09-02,9,1,182.81,1.04,0.2,-0.2,False
m-011,2026-09-02,12,1,148.79,1.04,0.2,-0.2,False
m-011,2026-09-02,13,2,415.28,1.04,0.2,4.8,False
m-011,2026-09-03,8,1,116.66,1.04,0.2,-0.2,False
m-011,2026-09-03,14,1,53.14,1.04,0.2,-0.2,False
m-011,2026-09-03,16,1,500.44,1.04,0.2,-0.2,False
m-011,2026-09-03,18,1,53.14,1.04,0.2,-0.2,False
m-011,2026-09-04,12,1,69.57,1.04,0.2,-0.2,False
m-011,2026-09-04,13,2,231.73,1.08,0.28,3.29,False
m-011,2026-09-05,11,1,221.61,1.08,0.28,-0.29,False
m-011,2026-09-05,13,1,146.4,1.08,0.28,-0.29,False
m-011,2026-09-05,20,1,159.42,1.08,0.28,-0.29,False
m-011,2026-09-06,19,1,128.76,1.08,0.28,-0.29,False
m-011,2026-09-07,10,1,44.77,1.08,0.28,-0.29,False
m-011,2026-09-07,11,1,116.66,1.08,0.28,-0.29,False
m-011,2026-09-07,12,1,278.28,1.08,0.28,-0.29,False
m-011,2026-09-07,16,1,48.92,1.08,0.28,-0.29,False
m-011,2026-09-07,19,1,208.71,1.08,0.28,-0.29,False
m-011,2026-09-08,7,1,31.75,1.08,0.28,-0.29,False
m-011,2026-09-08,9,1,54.54,1.08,0.28,-0.29,False
m-011,2026-09-08,12,1,48.92,1.08,0.28,-0.29,False
m-011,2026-09-08,21,1,147.74,1.08,0.28,-0.29,False
m-011,2026-09-09,8,1,116.66,1.08,0.28,-0.29,False
m-011,2026-09-09,12,1,97.84,1.08,0.28,-0.29,False
m-011,2026-09-10,12,1,42.92,1.08,0.28,-0.29,False
m-011,2026-09-11,7,1,73.87,1.08,0.28,-0.29,False
m-011,2026-09-11,13,1,171.68,1.04,0.2,-0.2,False
m-011,2026-09-11,14,1,349.98,1.04,0.2,-0.2,False
m-011,2026-09-11,19,1,48.92,1.04,0.2,-0.2,False
m-011,2026-09-12,3,1,212.56,1.04,0.2,-0.2,True
m-011,2026-09-13,7,1,125.11,1.04,0.2,-0.2,False
m-011,2026-09-13,8,1,182.81,1.04,0.2,-0.2,False
m-011,2026-09-13,11,1,731.24,1.0,0.0,0.0,False
m-011,2026-09-13,12,2,225.73,1.04,0.2,4.8,False
m-011,2026-09-13,13,1,147.74,1.04,0.2,-0.2,False
m-011,2026-09-13,15,1,54.54,1.04,0.2,-0.2,False
m-011,2026-09-13,19,1,48.92,1.04,0.2,-0.2,False
m-011,2026-09-13,20,1,95.25,1.04,0.2,-0.2,False
m-011,2026-09-13,21,1,182.81,1.04,0.2,-0.2,False
m-011,2026-09-14,19,1,97.84,1.04,0.2,-0.2,False
m-011,2026-09-15,13,2,222.94,1.08,0.28,3.29,False
m-011,2026-09-15,14,1,148.79,1.08,0.28,-0.29,False
m-011,2026-09-15,16,1,54.54,1.08,0.28,-0.29,False
m-011,2026-09-15,20,1,116.66,1.08,0.28,-0.29,False
m-011,2026-09-17,10,2,108.1,1.12,0.34,2.59,False
m-011,2026-09-17,12,1,38.53,1.12,0.34,-0.35,False
m-011,2026-09-17,18,2,340.5,1.17,0.38,2.18,False
m-011,2026-09-17,21,1,54.54,1.17,0.38,-0.45,False
m-012,2025-09-18,9,1,354.18,1.0,1.0,0.0,False
m-012,2025-09-18,19,1,402.24,1.0,0.0,0.0,False
m-012,2025-09-19,8,1,227.52,1.0,0.0,0.0,False
m-012,2025-09-19,9,1,175.96,1.0,0.0,0.0,False
m-012,2025-09-19,12,2,283.34,1.2,0.45,1.78,False
m-012,2025-09-19,20,1,118.06,1.17,0.41,-0.41,False
m-012,2025-09-20,8,1,236.12,1.14,0.38,-0.37,False
m-012,2025-09-20,11,1,201.12,1.12,0.35,-0.34,False
m-012,2025-09-20,14,2,336.26,1.22,0.44,1.77,False
m-012,2025-09-20,19,1,201.12,1.2,0.42,-0.48,False
m-012,2025-09-20,21,2,922.54,1.27,0.47,1.55,False
m-012,2025-09-21,9,2,361.42,1.33,0.49,1.37,False
m-012,2025-09-21,10,1,603.36,1.31,0.48,-0.65,False
m-012,2025-09-21,12,1,82.22,1.29,0.47,-0.62,False
m-012,2025-09-21,14,1,797.22,1.27,0.46,-0.59,False
m-012,2025-09-21,19,1,472.24,1.25,0.45,-0.56,False
m-012,2025-09-22,18,1,455.04,1.24,0.44,-0.55,False
m-012,2025-09-24,8,1,703.84,1.22,0.43,-0.51,False
m-012,2025-09-24,14,1,160.3,1.21,0.42,-0.5,False
m-012,2025-09-24,18,1,527.88,1.2,0.41,-0.49,False
m-012,2025-09-25,8,1,1195.83,1.19,0.4,-0.47,False
