customer_id,merchant_id,recency_days,frequency,monetary_value,avg_order_value,min_order_value,max_order_value,distinct_products_bought,distinct_categories_bought,customer_tenure_days,avg_purchase_interval_days,weekend_tx_ratio,evening_tx_ratio,target_segment,churn_risk_score,split
cust-03833,m-004,33,5,9278.41,1855.68,732.09,3021.37,4,1,207,43.5,0.4,0.6,AT_RISK,11.9,TRAIN
cust-03834,m-004,76,8,13162.26,1645.28,732.09,3021.37,4,1,353,39.6,0.25,0.625,INACTIVE,70.7,TRAIN
cust-03835,m-004,0,2,1563.38,781.69,781.69,781.69,1,1,191,191.0,0.0,0.0,NEW,0.0,TRAIN
cust-03836,m-004,4,5,8039.27,1607.85,482.75,3021.37,4,1,321,79.2,0.4,0.2,REGULAR,0.93,TRAIN
cust-03837,m-004,31,8,7650.7,956.34,482.75,1789.15,6,1,274,34.7,0.375,0.125,AT_RISK,8.45,TRAIN
cust-03838,m-004,126,5,5345.73,1069.15,482.75,1721.89,4,1,333,51.8,0.4,1.0,INACTIVE,100.0,VALIDATION
cust-03839,m-004,2,4,8047.04,2011.76,732.09,3021.37,3,1,155,51.0,0.25,0.5,REGULAR,0.96,TRAIN
cust-03840,m-004,73,7,10224.41,1460.63,482.75,3021.37,5,1,321,41.3,0.143,0.143,INACTIVE,64.55,TRAIN
cust-03841,m-004,23,6,8185.02,1364.17,482.75,3021.37,5,1,342,63.8,0.167,0.5,REGULAR,5.03,TRAIN
cust-03842,m-004,123,2,4810.52,2405.26,1789.15,3021.37,2,1,245,122.0,0.5,0.5,INACTIVE,39.0,VALIDATION
cust-03843,m-004,188,3,3027.17,1009.06,482.75,1272.21,2,1,295,53.5,0.0,0.333,INACTIVE,100.0,TEST
cust-03844,m-004,17,7,9728.85,1389.84,482.75,3021.37,5,1,320,50.5,0.429,0.286,REGULAR,3.97,TRAIN
cust-03845,m-004,0,7,10451.05,1493.01,687.11,3021.37,5,1,294,49.0,0.286,0.143,REGULAR,0.0,TRAIN
cust-03846,m-004,26,7,8618.53,1231.22,482.75,1789.15,5,1,355,54.8,0.714,0.286,REGULAR,5.48,TEST
cust-03847,m-004,62,7,10398.67,1485.52,482.75,3021.37,5,1,362,50.0,0.429,0.286,INACTIVE,30.81,TRAIN
cust-03848,m-004,8,7,7417.29,1059.61,482.75,1789.15,6,1,329,53.5,0.143,0.286,REGULAR,1.82,TEST
cust-03849,m-004,57,5,5280.81,1056.16,732.09,1272.21,2,1,347,72.5,0.8,0.4,AT_RISK,12.28,TRAIN
cust-03850,m-004,13,7,11055.65,1579.38,482.75,3021.37,6,1,324,51.8,0.429,0.571,REGULAR,3.0,TRAIN
cust-03851,m-004,70,9,12007.03,1334.11,482.75,3021.37,5,1,299,28.6,0.333,0.444,INACTIVE,79.6,VALIDATION
cust-03852,m-004,56,5,7529.25,1505.85,732.09,3021.37,5,1,332,69.0,0.2,1.0,AT_RISK,12.61,TRAIN
cust-03853,m-004,97,4,4507.88,1126.97,732.09,1721.89,4,1,286,63.0,0.0,0.75,INACTIVE,76.35,TEST
cust-03854,m-004,67,6,5697.6,949.6,781.69,1789.15,2,1,327,52.0,0.667,0.167,INACTIVE,37.82,TRAIN
cust-03855,m-004,109,9,12023.45,1335.94,482.75,3021.37,6,1,310,25.1,0.333,0.111,INACTIVE,100.0,TRAIN
cust-03856,m-004,39,4,3623.84,905.96,482.75,1721.89,4,1,289,83.3,0.25,0.25,AT_RISK,10.09,TRAIN
cust-03857,m-004,25,6,9266.5,1544.42,482.75,3021.37,5,1,316,58.2,0.167,0.333,REGULAR,5.91,TEST
cust-03858,m-004,5,5,5145.39,1029.08,687.11,1721.89,4,1,288,70.8,0.4,0.4,REGULAR,1.3,TRAIN
cust-03859,m-004,159,6,7051.4,1175.23,687.11,1789.15,5,1,310,30.2,0.167,0.0,INACTIVE,100.0,TRAIN
cust-03860,m-004,1,8,7904.66,988.08,482.75,1789.15,6,1,310,44.1,0.125,0.25,REGULAR,0.24,TRAIN
cust-03861,m-004,34,5,3121.41,624.28,482.75,781.69,3,1,347,78.2,0.4,0.8,AT_RISK,7.33,TRAIN
cust-03862,m-004,41,4,5913.12,1478.28,482.75,3021.37,4,1,236,65.0,0.75,0.75,AT_RISK,12.97,TRAIN
cust-03863,m-004,73,4,7381.36,1845.34,781.69,3021.37,3,1,226,51.0,0.25,0.0,INACTIVE,57.12,TRAIN
cust-03864,m-004,63,7,7853.49,1121.93,482.75,3021.37,5,1,363,50.0,0.0,0.571,INACTIVE,32.48,TRAIN
cust-03865,m-004,196,3,5430.37,1810.12,687.11,3021.37,3,1,348,76.0,0.667,0.333,INACTIVE,100.0,TRAIN
cust-03866,m-004,54,5,6290.11,1258.02,482.75,3021.37,5,1,362,77.0,0.6,0.2,AT_RISK,11.16,TEST
cust-03867,m-004,111,6,7177.56,1196.26,482.75,3021.37,5,1,347,47.2,0.5,0.333,INACTIVE,100.0,TRAIN
cust-03868,m-004,118,5,7434.67,1486.93,687.11,3021.37,5,1,323,51.2,0.0,0.2,INACTIVE,100.0,VALIDATION
cust-03869,m-004,38,2,3753.46,1876.73,732.09,3021.37,2,1,188,150.0,0.0,0.0,NEW,15.08,TRAIN
cust-03870,m-004,36,9,10140.59,1126.73,482.75,3021.37,7,1,337,37.6,0.556,0.444,AT_RISK,7.99,VALIDATION
cust-03871,m-004,14,7,7815.43,1116.49,687.11,1789.15,5,1,304,48.3,0.0,0.286,REGULAR,3.44,VALIDATION
cust-03872,m-004,117,2,1754.96,877.48,482.75,1272.21,2,1,123,6.0,1.0,1.0,INACTIVE,100.0,TRAIN
cust-03873,m-004,10,4,5470.36,1367.59,687.11,1789.15,4,1,343,111.0,0.25,0.5,REGULAR,2.18,TRAIN
cust-03874,m-004,333,1,687.11,687.11,687.11,687.11,1,1,333,333.0,1.0,0.0,INACTIVE,74.78,TRAIN
cust-03875,m-004,41,4,5024.82,1256.2,732.09,1789.15,4,1,340,99.7,0.25,0.5,AT_RISK,9.02,TRAIN
cust-03876,m-004,5,5,6675.31,1335.06,687.11,1721.89,3,1,344,84.8,0.4,0.6,REGULAR,1.09,VALIDATION
cust-03877,m-004,72,4,6007.7,1501.92,482.75,3021.37,4,1,250,59.3,0.75,0.25,INACTIVE,40.56,VALIDATION
cust-03878,m-004,33,4,3768.02,942.01,482.75,1721.89,3,1,200,55.7,0.5,0.5,AT_RISK,12.31,TRAIN
cust-03879,m-004,54,5,6645.21,1329.04,482.75,3021.37,5,1,338,71.0,0.4,0.2,AT_RISK,11.95,TEST
cust-03880,m-004,8,7,8903.47,1271.92,687.11,3021.37,6,1,274,44.3,0.286,0.286,REGULAR,2.18,TRAIN
cust-03881,m-004,46,6,10368.54,1728.09,482.75,3021.37,5,1,336,58.0,0.333,0.0,AT_RISK,10.24,TRAIN
cust-03882,m-004,31,5,6746.71,1349.34,732.09,1789.15,4,1,342,77.8,0.0,0.4,AT_RISK,6.78,TRAIN
cust-03883,m-004,4,9,11261.19,1251.24,482.75,3021.37,6,1,320,39.5,0.333,0.333,REGULAR,0.93,TRAIN
cust-03884,m-004,4,5,6470.95,1294.19,482.75,1721.89,3,1,355,87.8,0.6,0.0,REGULAR,0.84,TRAIN
cust-03885,m-004,12,9,14629.33,1625.48,482.75,3021.37,5,1,285,34.1,0.444,0.333,REGULAR,3.15,TRAIN
cust-03886,m-004,99,6,6232.74,1038.79,482.75,3021.37,4,1,361,52.4,0.5,0.5,INACTIVE,90.41,VALIDATION
cust-03887,m-004,53,5,8063.85,1612.77,732.09,3021.37,3,1,332,69.8,0.4,0.8,AT_RISK,11.94,TRAIN
cust-03888,m-004,42,6,9688.86,1614.81,482.75,3021.37,4,1,312,54.0,0.167,0.167,AT_RISK,10.06,TRAIN
cust-03889,m-004,59,6,9340.68,1556.78,687.11,3021.37,5,1,353,58.8,0.333,0.0,AT_RISK,12.8,TRAIN
cust-03890,m-004,10,7,7833.09,1119.01,687.11,1789.15,5,1,266,42.7,0.286,0.143,REGULAR,2.81,TRAIN
cust-03891,m-004,49,8,8756.76,1094.6,482.75,1789.15,5,1,347,42.6,0.125,0.375,AT_RISK,20.16,VALIDATION
cust-03892,m-004,8,6,6685.2,1114.2,482.75,1789.15,6,1,309,60.2,0.333,0.5,REGULAR,1.94,TRAIN
cust-03893,m-004,66,7,7462.27,1066.04,482.75,1789.15,5,1,313,41.2,0.143,0.286,INACTIVE,52.96,TEST
cust-03894,m-004,145,2,3803.06,1901.53,781.69,3021.37,2,1,355,210.0,1.0,0.0,INACTIVE,30.55,TRAIN
cust-03895,m-004,26,4,5024.82,1256.21,732.09,1789.15,4,1,345,106.3,0.5,0.25,REGULAR,5.64,TRAIN
cust-03896,m-004,66,9,10450.05,1161.12,482.75,3021.37,5,1,347,35.1,0.333,0.222,INACTIVE,60.57,TRAIN
cust-03897,m-004,158,7,5915.17,845.02,482.75,1272.21,5,1,360,33.7,0.571,0.286,INACTIVE,100.0,TRAIN
cust-03898,m-004,84,7,11192.75,1598.96,687.11,3021.37,5,1,221,22.8,0.286,0.571,INACTIVE,100.0,VALIDATION
cust-03899,m-004,18,7,8210.47,1172.92,687.11,1789.15,3,1,363,57.5,0.714,0.286,REGULAR,3.71,TRAIN
cust-03900,m-004,3,5,7578.85,1515.77,781.69,3021.37,4,1,170,41.8,0.2,0.4,REGULAR,1.32,VALIDATION
cust-03901,m-004,30,8,8101.98,1012.75,732.09,1789.15,4,1,339,44.1,0.375,0.375,REGULAR,6.62,TRAIN
cust-03902,m-004,25,4,6498.22,1624.56,482.75,3021.37,4,1,233,69.3,0.5,0.75,REGULAR,8.01,TRAIN
cust-03903,m-004,83,5,6944.15,1388.83,687.11,3021.37,5,1,363,70.0,0.0,0.0,INACTIVE,36.6,TEST
cust-03904,m-004,269,3,4236.21,1412.07,482.75,3021.37,3,1,362,46.5,0.667,0.667,INACTIVE,100.0,TRAIN
cust-03905,m-004,65,2,2570.84,1285.42,781.69,1789.15,2,1,177,112.0,0.0,0.0,INACTIVE,27.39,TRAIN
cust-03906,m-004,263,1,732.09,732.09,732.09,732.09,1,1,263,263.0,1.0,0.0,INACTIVE,74.72,TRAIN
cust-03907,m-004,77,7,8211.37,1173.05,687.11,1789.15,5,1,354,46.2,0.429,0.571,INACTIVE,62.47,TRAIN
cust-03908,m-004,2,5,8087.03,1617.41,732.09,3021.37,4,1,334,83.0,0.6,0.4,REGULAR,0.45,TRAIN
cust-03909,m-004,67,3,4292.73,1430.91,781.69,1789.15,3,1,281,107.0,0.333,0.0,INACTIVE,17.82,VALIDATION
cust-03910,m-004,21,8,8554.08,1069.26,482.75,1789.15,5,1,260,34.1,0.125,0.5,REGULAR,6.03,TRAIN
cust-03911,m-004,10,8,11625.9,1453.24,482.75,3021.37,6,1,343,47.6,0.25,0.375,REGULAR,2.18,TRAIN
cust-03912,m-004,122,8,9152.12,1144.02,482.75,3021.37,5,1,362,34.3,0.25,0.375,INACTIVE,100.0,TRAIN
cust-03913,m-004,38,4,6498.22,1624.56,482.75,3021.37,4,1,306,89.3,0.25,0.25,AT_RISK,9.28,TRAIN
cust-03914,m-004,5,6,10368.54,1728.09,482.75,3021.37,5,1,325,64.0,0.333,0.333,REGULAR,1.15,VALIDATION
cust-03915,m-004,28,7,9246.15,1320.88,687.11,1789.15,5,1,329,50.2,0.286,0.714,REGULAR,6.36,TRAIN
cust-03916,m-004,8,11,12617.75,1147.07,482.75,3021.37,7,1,310,30.2,0.182,0.182,REGULAR,1.93,TEST
cust-03917,m-004,22,6,4192.8,698.8,482.75,781.69,3,1,340,63.6,0.167,0.167,REGULAR,4.84,TRAIN
cust-03918,m-004,17,13,20308.67,1562.21,687.11,3021.37,6,1,323,25.5,0.231,0.154,REGULAR,3.94,TRAIN
cust-03919,m-004,61,7,7664.33,1094.9,482.75,3021.37,6,1,298,39.5,0.571,0.286,INACTIVE,47.55,TRAIN
cust-03920,m-004,0,8,12795.2,1599.4,482.75,3021.37,6,1,305,43.6,0.5,0.0,REGULAR,0.0,TRAIN
cust-03921,m-004,26,8,11839.64,1479.96,732.09,3021.37,6,1,358,47.4,0.5,0.5,REGULAR,5.43,TRAIN
cust-03922,m-004,134,6,7121.4,1186.9,482.75,3021.37,4,1,329,39.0,0.167,0.0,INACTIVE,100.0,VALIDATION
cust-03923,m-004,10,7,6454.81,922.12,482.75,1721.89,5,1,296,47.7,0.143,0.714,REGULAR,2.53,VALIDATION
cust-03924,m-004,21,1,732.09,732.09,732.09,732.09,1,1,21,21.0,0.0,0.0,NEW,71.59,TRAIN
cust-03925,m-004,54,4,8047.04,2011.76,732.09,3021.37,3,1,286,77.3,0.75,0.5,AT_RISK,14.11,TRAIN
cust-03926,m-004,44,7,7626.27,1089.47,687.11,1789.15,5,1,353,51.5,0.286,0.286,AT_RISK,9.32,VALIDATION
cust-03927,m-004,26,3,6599.67,2199.89,1789.15,3021.37,2,1,302,138.0,0.333,0.667,NEW,6.44,TRAIN
cust-03928,m-004,1,3,4490.17,1496.72,687.11,3021.37,3,1,260,129.5,0.333,0.333,NEW,0.29,TEST
cust-03929,m-004,122,4,2924.82,731.2,482.75,1272.21,3,1,327,68.3,0.25,0.25,INACTIVE,100.0,VALIDATION
cust-03930,m-004,42,2,2476.26,1238.13,687.11,1789.15,2,1,326,284.0,0.5,0.5,NEW,9.63,TRAIN
cust-03931,m-004,18,2,3803.06,1901.53,781.69,3021.37,2,1,81,63.0,1.0,1.0,NEW,16.46,VALIDATION
cust-03932,m-004,99,4,4458.28,1114.57,732.09,1721.89,3,1,356,85.7,0.0,0.25,INACTIVE,40.75,TRAIN
cust-03933,m-004,32,9,13154.53,1461.61,482.75,3021.37,6,1,359,40.9,0.333,0.222,AT_RISK,6.67,TEST
cust-03934,m-004,8,5,7572.09,1514.42,482.75,1789.15,3,1,349,85.2,0.0,0.4,REGULAR,1.71,TRAIN
cust-03935,m-004,12,6,8124.68,1354.11,482.75,1789.15,4,1,330,63.6,0.333,0.167,REGULAR,2.72,TRAIN
cust-03936,m-004,113,4,6274.7,1568.68,732.09,3021.37,3,1,287,58.0,0.0,0.0,INACTIVE,100.0,TRAIN
cust-03937,m-004,23,6,8770.12,1461.69,482.75,3021.37,5,1,298,55.0,0.667,0.333,REGULAR,5.77,TRAIN
cust-03938,m-004,5,7,9910.93,1415.85,687.11,3021.37,6,1,251,41.0,0.571,0.429,REGULAR,1.49,TRAIN
cust-03939,m-004,2,3,3141.09,1047.03,687.11,1721.89,3,1,203,100.5,0.0,0.667,NEW,0.74,TRAIN
cust-03940,m-004,6,7,9363.89,1337.7,482.75,3021.37,4,1,315,51.5,0.286,0.286,REGULAR,1.42,TRAIN
cust-03941,m-004,25,8,9057.54,1132.19,482.75,3021.37,6,1,269,34.9,0.625,0.5,REGULAR,6.94,TRAIN
cust-03942,m-004,81,3,5592.21,1864.07,781.69,3021.37,3,1,315,117.0,0.667,0.333,INACTIVE,19.22,TRAIN
cust-03943,m-004,109,2,3061.36,1530.68,1272.21,1789.15,2,1,295,186.0,0.5,0.5,INACTIVE,27.62,TRAIN
cust-03944,m-004,48,5,5909.37,1181.87,687.11,3021.37,4,1,209,40.2,0.2,0.2,AT_RISK,28.84,TRAIN
cust-03945,m-004,88,5,6497.37,1299.47,482.75,1789.15,4,1,342,63.5,0.4,0.0,INACTIVE,55.99,TRAIN
cust-03946,m-004,33,4,7015.16,1753.79,482.75,3021.37,4,1,260,75.7,0.25,0.75,AT_RISK,9.48,TEST
cust-03947,m-004,77,10,10549.52,1054.95,482.75,3021.37,5,1,356,31.0,0.5,0.6,INACTIVE,85.18,TRAIN
cust-03948,m-004,8,9,33915.14,3768.35,482.75,23426.88,8,1,309,37.6,0.333,0.222,REGULAR,1.94,TRAIN
cust-03949,m-004,35,10,14990.34,1499.03,687.11,3021.37,6,1,353,35.3,0.2,0.3,AT_RISK,7.42,TRAIN
cust-03950,m-004,14,4,3691.1,922.78,482.75,1789.15,4,1,341,109.0,0.75,0.0,REGULAR,3.07,TRAIN
cust-03951,m-004,4,5,9593.77,1918.75,1272.21,3021.37,4,1,290,71.5,0.2,0.8,REGULAR,1.03,TRAIN
cust-03952,m-004,32,4,5065.66,1266.42,732.09,1789.15,3,1,218,62.0,0.25,0.25,AT_RISK,10.96,TRAIN
cust-03953,m-004,33,7,11300.97,1614.42,482.75,3021.37,5,1,331,49.7,0.429,0.571,AT_RISK,7.45,TRAIN
cust-03954,m-004,5,4,5259.08,1314.77,482.75,3021.37,3,1,340,111.7,0.5,0.75,REGULAR,1.1,TRAIN
cust-03955,m-004,135,8,11832.72,1479.09,482.75,3021.37,6,1,350,30.7,0.125,0.5,INACTIVE,100.0,VALIDATION
cust-03956,m-004,110,5,6399.89,1279.98,687.11,3021.37,4,1,254,36.0,0.4,0.6,INACTIVE,100.0,VALIDATION
cust-03957,m-004,135,6,11085.22,1847.54,732.09,3021.37,3,1,354,43.8,0.333,0.5,INACTIVE,100.0,TRAIN
cust-03958,m-004,55,5,6989.13,1397.83,732.09,3021.37,4,1,307,63.0,0.4,0.2,AT_RISK,13.39,TRAIN
cust-03959,m-004,61,7,11307.89,1615.41,482.75,3021.37,5,1,300,39.8,0.286,0.714,INACTIVE,47.0,TRAIN
cust-03960,m-004,44,5,6387.47,1277.49,781.69,1789.15,3,1,236,48.0,0.4,0.4,AT_RISK,13.92,VALIDATION
cust-03961,m-004,66,4,4208.94,1052.24,482.75,1721.89,4,1,226,53.3,0.5,0.5,INACTIVE,40.86,TRAIN
cust-03962,m-004,6,7,13544.67,1934.95,687.11,3021.37,5,1,295,48.2,0.286,0.143,REGULAR,1.52,VALIDATION
cust-03963,m-004,21,7,15321.15,2188.74,732.09,3021.37,4,1,292,45.2,0.429,0.429,REGULAR,5.38,TRAIN
cust-03964,m-004,38,8,10756.76,1344.6,482.75,3021.37,5,1,349,44.4,0.0,0.625,AT_RISK,8.14,TRAIN
cust-03965,m-004,90,7,12222.91,1746.13,732.09,3021.37,4,1,360,45.0,0.571,0.286,INACTIVE,86.2,TRAIN
cust-03966,m-004,75,7,8188.19,1169.74,687.11,1789.15,5,1,331,42.7,0.286,0.429,INACTIVE,65.39,TRAIN
cust-03967,m-004,38,11,15338.77,1394.43,482.75,3021.37,8,1,355,31.7,0.455,0.182,AT_RISK,17.46,TRAIN
cust-03968,m-004,59,5,5462.59,1092.52,482.75,1789.15,5,1,244,46.2,0.2,0.4,AT_RISK,37.26,TRAIN
cust-03969,m-004,42,7,8312.67,1187.52,482.75,3021.37,5,1,344,50.3,0.143,0.429,AT_RISK,9.13,TRAIN
cust-03970,m-004,260,4,6122.72,1530.68,1272.21,1789.15,2,1,323,21.0,0.25,0.5,INACTIVE,100.0,VALIDATION
cust-03971,m-004,15,9,11239.51,1248.83,482.75,3021.37,5,1,336,40.1,0.222,0.222,REGULAR,3.34,TRAIN
cust-03972,m-004,11,10,15355.3,1535.53,687.11,3021.37,6,1,277,29.6,0.4,0.3,REGULAR,2.97,TRAIN
cust-03973,m-004,133,3,1901.95,633.98,482.75,732.09,3,1,311,89.0,0.333,0.0,INACTIVE,97.97,TRAIN
cust-03974,m-004,117,4,7212.6,1803.15,482.75,3021.37,3,1,281,54.7,0.25,0.25,INACTIVE,100.0,TRAIN
cust-03975,m-004,49,4,5515.34,1378.84,732.09,1789.15,4,1,361,104.0,0.5,1.0,AT_RISK,10.15,TEST
cust-03976,m-004,25,4,4972.92,1243.23,482.75,3021.37,4,1,362,112.3,0.75,0.5,REGULAR,5.17,TRAIN
cust-03977,m-004,9,8,11362.02,1420.25,687.11,3021.37,4,1,295,40.9,0.375,0.0,REGULAR,2.28,TEST
cust-03978,m-004,124,5,7596.51,1519.3,732.09,3021.37,5,1,311,46.8,0.4,0.4,INACTIVE,100.0,TRAIN
cust-03979,m-004,53,6,4102.84,683.81,482.75,781.69,4,1,311,51.6,0.333,0.667,AT_RISK,14.84,VALIDATION
cust-03980,m-004,86,4,5987.3,1496.82,687.11,1789.15,3,1,150,21.3,0.0,0.25,INACTIVE,100.0,TRAIN
cust-03981,m-004,30,6,4638.34,773.06,482.75,1272.21,4,1,289,51.8,0.167,0.0,REGULAR,7.76,TRAIN
cust-03982,m-004,99,4,5470.36,1367.59,687.11,1789.15,4,1,284,61.7,0.75,0.5,INACTIVE,82.0,TRAIN
cust-03983,m-004,29,5,3260.97,652.19,482.75,781.69,3,1,271,60.5,0.2,0.0,REGULAR,8.0,TRAIN
cust-03984,m-004,19,5,3955.85,791.17,482.75,1272.21,5,1,257,59.5,0.6,0.4,REGULAR,5.52,TRAIN
cust-03985,m-004,128,5,7679.99,1536.0,482.75,3021.37,4,1,359,57.8,0.4,0.4,INACTIVE,100.0,TRAIN
cust-03986,m-004,44,6,9835.34,1639.22,732.09,3021.37,5,1,342,59.6,0.0,0.333,AT_RISK,9.62,VALIDATION
cust-03987,m-004,40,6,5043.04,840.51,482.75,1721.89,4,1,351,62.2,0.5,0.167,AT_RISK,8.52,TRAIN
cust-03988,m-004,0,7,11157.15,1593.88,781.69,3021.37,5,1,243,40.5,0.286,0.286,REGULAR,0.0,TRAIN
cust-03989,m-004,79,9,15368.57,1707.62,687.11,3021.37,5,1,323,30.5,0.333,0.444,INACTIVE,91.04,VALIDATION
cust-03990,m-004,59,6,6232.74,1038.79,482.75,3021.37,4,1,299,48.0,0.667,0.167,AT_RISK,31.25,TEST
cust-03991,m-004,69,6,7568.34,1261.39,687.11,1789.15,4,1,294,45.0,0.167,0.333,INACTIVE,53.54,VALIDATION
cust-03992,m-004,17,10,12343.82,1234.38,482.75,1789.15,6,1,345,36.4,0.1,0.4,REGULAR,3.68,TRAIN
cust-03993,m-004,18,4,4231.22,1057.8,482.75,1789.15,4,1,268,83.3,0.25,0.0,REGULAR,5.02,TRAIN
cust-03994,m-004,57,4,2888.0,722.0,687.11,781.69,3,1,233,58.7,0.25,0.75,AT_RISK,18.27,TRAIN
cust-03995,m-004,87,5,10218.61,2043.72,732.09,3021.37,3,1,282,48.8,0.2,0.8,INACTIVE,80.36,TRAIN
cust-03996,m-004,48,5,7777.35,1555.47,1272.21,1789.15,3,1,323,68.8,0.0,0.6,AT_RISK,11.11,TEST
cust-03997,m-004,69,7,9110.29,1301.47,732.09,3021.37,5,1,344,45.8,0.429,0.286,INACTIVE,49.8,TRAIN
cust-03998,m-004,109,5,4156.19,831.24,482.75,1721.89,4,1,339,57.5,0.4,0.8,INACTIVE,100.0,TRAIN
cust-03999,m-004,44,5,7484.27,1496.85,687.11,3021.37,5,1,339,73.8,0.2,0.8,AT_RISK,9.71,TRAIN
cust-04000,m-004,102,2,4293.58,2146.79,1272.21,3021.37,2,1,193,91.0,1.0,0.5,INACTIVE,55.93,TRAIN
cust-04001,m-004,27,8,8990.28,1123.79,482.75,3021.37,6,1,247,31.4,0.25,0.25,REGULAR,8.17,TEST
cust-04002,m-004,16,10,12107.8,1210.78,482.75,3021.37,7,1,323,34.1,0.3,0.4,REGULAR,3.7,TRAIN
cust-04003,m-004,103,6,10835.88,1805.98,482.75,3021.37,4,1,319,43.2,0.333,0.5,INACTIVE,100.0,TEST
cust-04004,m-004,51,5,8979.47,1795.89,482.75,3021.37,4,1,332,70.2,0.6,0.4,AT_RISK,11.49,TRAIN
cust-04005,m-004,34,8,8052.86,1006.61,687.11,1789.15,4,1,346,44.6,0.0,0.625,AT_RISK,7.35,TRAIN
cust-04006,m-004,14,1,1721.89,1721.89,1721.89,1721.89,1,1,14,14.0,0.0,0.0,NEW,70.0,TRAIN
cust-04007,m-004,73,6,9592.92,1598.82,781.69,1789.15,3,1,344,54.2,0.333,0.667,INACTIVE,44.07,TRAIN
cust-04008,m-004,0,7,9582.25,1368.89,687.11,3021.37,5,1,342,57.0,0.429,0.0,REGULAR,0.0,VALIDATION
cust-04009,m-004,75,7,11100.63,1585.8,482.75,3021.37,6,1,362,47.8,0.714,0.0,INACTIVE,56.3,TRAIN
cust-04010,m-004,34,4,5047.1,1261.78,687.11,1789.15,3,1,355,107.0,0.25,0.0,AT_RISK,7.16,TRAIN
cust-04011,m-004,32,5,7951.61,1590.32,687.11,3021.37,5,1,304,68.0,0.6,0.6,AT_RISK,7.87,VALIDATION
cust-04012,m-004,158,3,3190.69,1063.56,687.11,1721.89,3,1,328,85.0,0.333,0.667,INACTIVE,100.0,VALIDATION
cust-04013,m-004,8,8,9842.82,1230.35,687.11,1789.15,5,1,288,40.0,0.5,0.25,REGULAR,2.08,TRAIN
cust-04014,m-004,17,4,2683.64,670.91,482.75,781.69,4,1,364,115.7,0.25,0.5,REGULAR,3.49,TRAIN
cust-04015,m-004,144,3,2442.07,814.02,482.75,1272.21,3,1,207,31.5,1.0,0.0,INACTIVE,100.0,TRAIN
cust-04016,m-004,29,7,12737.55,1819.65,482.75,3021.37,5,1,328,49.8,0.286,0.429,REGULAR,6.61,TRAIN
cust-04017,m-004,136,7,9353.31,1336.19,482.75,3021.37,3,1,353,36.2,0.286,0.286,INACTIVE,100.0,TEST
cust-04018,m-004,8,5,6180.17,1236.03,732.09,1721.89,3,1,348,85.0,0.6,0.4,REGULAR,1.72,TRAIN
cust-04019,m-004,51,7,5080.73,725.82,482.75,1272.21,4,1,319,44.7,0.714,0.571,AT_RISK,21.4,VALIDATION
cust-04020,m-004,89,5,8046.19,1609.24,732.09,3021.37,5,1,332,60.8,0.4,0.2,INACTIVE,62.35,TRAIN
cust-04021,m-004,2,6,7022.2,1170.37,482.75,3021.37,5,1,278,55.2,0.333,0.0,REGULAR,0.54,TEST
cust-04022,m-004,35,9,14852.85,1650.32,482.75,3021.37,5,1,363,41.0,0.111,0.444,AT_RISK,7.21,TRAIN
cust-04023,m-004,92,7,9441.87,1348.84,482.75,1789.15,5,1,355,43.8,0.286,0.286,INACTIVE,91.68,TRAIN
cust-04024,m-004,38,8,11709.74,1463.72,687.11,3021.37,5,1,364,46.6,0.125,0.125,AT_RISK,7.81,TEST
cust-04025,m-004,63,6,8907.22,1484.54,482.75,3021.37,5,1,355,58.4,0.667,0.667,INACTIVE,20.17,TRAIN
cust-04026,m-004,68,5,4726.75,945.35,687.11,1789.15,3,1,306,59.5,0.8,0.0,INACTIVE,29.36,VALIDATION
cust-04027,m-004,46,5,3857.25,771.45,482.75,1721.89,3,1,321,68.8,0.6,0.2,AT_RISK,10.71,TRAIN
cust-04028,m-004,8,5,9076.83,1815.37,1272.21,3021.37,4,1,311,75.8,0.2,0.4,REGULAR,1.92,TRAIN
cust-04029,m-004,70,3,3793.45,1264.48,732.09,1789.15,3,1,291,110.5,0.333,0.333,INACTIVE,17.98,VALIDATION
cust-04030,m-004,64,3,3231.53,1077.18,687.11,1272.21,2,1,192,64.0,0.0,0.0,INACTIVE,24.87,TRAIN
cust-04031,m-004,122,1,781.69,781.69,781.69,781.69,1,1,122,122.0,0.0,0.0,INACTIVE,74.39,TRAIN
cust-04032,m-004,111,2,2544.42,1272.21,1272.21,1272.21,1,1,340,229.0,0.5,0.0,INACTIVE,24.41,TRAIN
cust-04033,m-004,33,5,11585.35,2317.07,732.09,3021.37,3,1,309,69.0,0.2,0.4,AT_RISK,7.98,TRAIN
cust-04034,m-004,43,7,9797.01,1399.57,482.75,3021.37,5,1,285,40.3,0.286,0.143,AT_RISK,15.33,TRAIN
cust-04035,m-004,5,5,5163.65,1032.73,482.75,1789.15,4,1,225,55.0,0.2,0.2,REGULAR,1.66,TRAIN
cust-04036,m-004,123,6,6112.1,1018.68,732.09,1272.21,3,1,316,38.6,0.833,0.5,INACTIVE,100.0,TEST
cust-04037,m-004,76,2,2409.0,1204.5,687.11,1721.89,2,1,130,54.0,0.5,0.5,INACTIVE,76.51,TRAIN
cust-04038,m-004,34,5,3809.25,761.85,732.09,781.69,2,1,340,76.5,0.4,0.0,AT_RISK,7.48,TRAIN
